Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33)
1.3363470753870629e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12330191867205402,0.118396614360831,0.02267761619610216,1.0507119773319163e-11,7.350801571970161e-05,2.204735835390745e-07,6.592079117237242e-16,3.639717316318737e-10,1.9448980097453587e-10,7.69729950792853e-17,1.654708921283043e-42,6.936557058664662e-20,1.3467503785921137e-26,7.710289016967442e-08,5.583682084439605e-26,8.71539291649968e-27,3.282723281315583e-16,1.517649755967998e-16,1.870828532685453e-19,7.950125387441532e-05,2.169560926694433e-15,7.65210331022857e-09,0.0001987414760090764,0.00021418617553664192,4.944665242466482e-09,2.505303234428588e-07,7.027608057721367e-05,3.992949621601838e-06,2.890877793313078e-10,1.1424769685194896e-07,9.584447971847745e-09,2.7289414505200637e-16
1.3382478330960378e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12330113602665124,0.11839623653253788,0.022677413019610706,1.0568938351539546e-11,7.364794765311708e-05,2.2159171722912172e-07,6.62252150527424e-16,3.6479062100936105e-10,1.9485621436498617e-10,7.710664155702299e-17,1.667861724846839e-42,6.956720757258122e-20,1.3526991705599232e-26,7.716906028357553e-08,5.605375011966393e-26,8.748097586458006e-27,3.2836914630368253e-16,1.5184037943675538e-16,1.8771716417827904e-19,7.963980660754641e-05,2.1837734111066983e-15,7.675690619017952e-09,0.00019897935371396833,0.0002144526703443894,4.93921375334846e-09,2.5057054487751037e-07,7.041499248139243e-05,3.9938617122428825e-06,2.9089848828744423e-10,1.1406581332208618e-07,9.602325728103083e-09,2.7338961422713543e-16
1.3401485908050128e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12330035343295034,0.11839585873305238,0.02267720984751875,1.0631024410662907e-11,7.378790008986209e-05,2.2271373309987726e-07,6.6530549536299e-16,3.6560977161653534e-10,1.9522267792725624e-10,7.724026408009639e-17,1.68109548768876e-42,6.976908099195019e-20,1.3586630885601674e-26,7.723513542789591e-08,5.627112633740765e-26,8.780866809595077e-27,3.2846559217340995e-16,1.5191561718077625e-16,1.883525696786956e-19,7.977836558608398e-05,2.1980624015499634e-15,7.69931246648438e-09,0.00019921718350346594,0.00021471913535434374,4.933773393002227e-09,2.5061060361064745e-07,7.055392606920355e-05,3.994771438212016e-06,2.927178259968656e-10,1.1388448252769962e-07,9.620206081008207e-09,2.738850920216336e-16
1.3420493485139878e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12329957089094991,0.1183954809623691,0.022677006679826004,1.0693378694639738e-11,7.392787294461138e-05,2.238396380033363e-07,6.683679583177013e-16,3.664291824329857e-10,1.9558919143200492e-10,7.737386255176386e-17,1.6944105549789634e-42,6.997119053464529e-20,1.364642137957939e-26,7.730111584660842e-08,5.648894943212411e-26,8.813700584588878e-27,3.2856166690174643e-16,1.519906893503985e-16,1.8898906955256704e-19,7.991693072070366e-05,2.212428212404136e-15,7.72296884800833e-09,0.00019945496546870428,0.00021498557065449661,4.928344131377351e-09,2.5065050043596394e-07,7.069288124276867e-05,3.995678810591354e-06,2.945458195293334e-10,1.1370370211869346e-07,9.638089018453462e-09,2.743805782469848e-16
1.3439501062229628e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12329878840064858,0.11839510322048279,0.022676803516532208,1.0756001948367723e-11,7.406786613247238e-05,2.2496943878959105e-07,6.714395514737121e-16,3.67248852442975e-10,1.9595575465104634e-10,7.750743687583486e-17,1.707807272635944e-42,7.017353589067023e-20,1.370636324081144e-26,7.736700178288987e-08,5.67072193374499e-26,8.846598910083985e-27,3.2865737164491297e-16,1.5206559646512518e-16,1.8962666358187733e-19,8.00555019224546e-05,2.226871158886911e-15,7.74665975899034e-09,0.00019969269970037564,0.00021525197633239486,4.922925938511483e-09,2.506902361427364e-07,7.083185790470989e-05,3.996583840400647e-06,2.9638249598877134e-10,1.1352346975763813e-07,9.655974528393404e-09,2.748760727155521e-16
1.3458508639319377e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12329800596204506,0.11839472550738807,0.022676600357637078,1.0818894917691677e-11,7.420787956898275e-05,2.261031423068237e-07,6.745202869080607e-16,3.680687806354162e-10,1.9632236735734363e-10,7.764098695666697e-17,1.7212859873260595e-42,7.037611675014171e-20,1.3766456522206318e-26,7.74327934791238e-08,5.692593598616516e-26,8.879561784691866e-27,3.287527075543704e-16,1.5214033904243535e-16,1.902653515478267e-19,8.019407910275736e-05,2.241391557054656e-15,7.770385194850976e-09,0.00019993038628873225,0.00021551835247514309,4.917518784428995e-09,2.507298115158672e-07,7.097085595814705e-05,3.9974865385977125e-06,2.982278825132065e-10,1.133437831197985e-07,9.673862598846378e-09,2.7537157524185626e-16
1.3477516216409127e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12329722357513809,0.11839434782307966,0.022676397203140356,1.0882058349403449e-11,7.434791317010806e-05,2.2724075540129986e-07,6.776101766926796e-16,3.688889660038489e-10,1.9668902932500192e-10,7.777451269916286e-17,1.734847046463053e-42,7.057893280329078e-20,1.3826701276303224e-26,7.749849117690322e-08,5.714509931019694e-26,8.912589206991243e-27,3.288476757768444e-16,1.5221491759779195e-16,1.90905133230836e-19,8.033266217340208e-05,2.255989723803311e-15,7.79414515103073e-09,0.0002001680253235882,0.00021578469916940643,4.912122639260043e-09,2.5076922733590787e-07,7.110987530669473e-05,3.998386916078847e-06,3.000820062747114e-10,1.1316463989294218e-07,9.691753217894167e-09,2.7586708564274396e-16
1.3496523793498877e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12329644123992654,0.11839397016755221,0.022676194053041752,1.0945492991241866e-11,7.448796685223917e-05,2.283822849173618e-07,6.807092328944056e-16,3.697094075464166e-10,1.970557403292624e-10,7.790801400876709e-17,1.748490798207574e-42,7.078198374046399e-20,1.3887097555273404e-26,7.756409511703332e-08,5.736470924062295e-26,8.945681175528505e-27,3.289422774543512e-16,1.5228933264465067e-16,1.9154600841055143e-19,8.047125104654631e-05,2.270665976869261e-15,7.817939622989961e-09,0.00020040561689432256,0.00021605101650141266,4.906737473251615e-09,2.5080848437907733e-07,7.124891585445928e-05,3.999284983679255e-06,3.0194489447934516e-10,1.1298603777724428e-07,9.709646373681648e-09,2.7636260373651106e-16
1.3534538947678375e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12329487672458538,0.11839321494281915,0.02267578776603784,1.1073178900988447e-11,7.476813412719541e-05,2.3067712058195415e-07,6.86934892791103e-16,3.7135105516941027e-10,1.9778930855419412e-10,7.817494295377145e-17,1.7760277758934038e-42,7.118878902885394e-20,1.4008344894686176e-26,7.769502268364414e-08,5.780526864074362e-26,9.012058745342469e-27,3.291303857191249e-16,1.5243767425671772e-16,1.9283103837483903e-19,8.07484458507889e-05,2.3002540171062017e-15,7.86563209618719e-09,0.00020088065799878053,0.00021658356342139405,4.895999960107808e-09,2.5088652521818096e-07,7.152706016650666e-05,4.001074232275659e-06,3.056970732118216e-10,1.1263044774172513e-07,9.745440248368167e-09,2.7735366228327106e-16
1.3572554101857873e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12329331241601353,0.11839245983314668,0.022675381496623168,1.1201958647778951e-11,7.504838073339681e-05,2.3298770401661416e-07,6.931973630312955e-16,3.7299371558074265e-10,1.9852307025653934e-10,7.844177304596391e-17,1.8038997205884146e-42,7.159653014044019e-20,1.4130198950503237e-26,7.782557808974652e-08,5.824761361829871e-26,9.078694481870864e-27,3.29317041391557e-16,1.525853679464845e-16,1.9412043966253485e-19,8.102566282001947e-05,2.3301582364993977e-15,7.913462578520078e-09,0.0002013555103085245,0.00021711599391625983,4.8853060086493515e-09,2.5096394015732315e-07,7.180528813686922e-05,4.002854369862173e-06,3.0948463703663336e-10,1.1227699486029427e-07,9.781244129311779e-09,2.78344749459137e-16
1.361056925603737e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.123291748314204,0.11839170483849273,0.022674975244795555,1.133183824760807e-11,7.532870601704387e-05,2.3531408990615237e-07,6.994967399672129e-16,3.746373809289518e-10,1.9925702367846472e-10,7.870850354811056e-17,1.8321094444168088e-42,7.200520460227598e-20,1.4252660126977006e-26,7.795576323370085e-08,5.869174359169917e-26,9.145588372355025e-27,3.2950225344072463e-16,1.5273241775025824e-16,1.9541421048337282e-19,8.130290126452563e-05,2.3603812072868215e-15,7.961431034379282e-09,0.00020183017452316318,0.0002176483086603441,4.874655383928027e-09,2.5104073525312004e-07,7.208359901581607e-05,4.0046254809625994e-06,3.133078048198373e-10,1.1192566117384845e-07,9.81705792390322e-09,2.793358638695328e-16
1.3686599564396368e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12328862073084916,0.11839019519407276,0.02267416279389281,1.1594921146083584e-11,7.588959003430961e-05,2.4001448763183143e-07,7.122065989324086e-16,3.779276953868167e-10,2.0072549873736215e-10,7.92416628751836e-17,1.8895535374721315e-42,7.282534369475522e-20,1.4499405430114867e-26,7.821503026697776e-08,5.95853561335527e-26,9.280150561742972e-27,3.29868382181225e-16,1.5302460168899526e-16,1.9801485350368893e-19,8.185743984891189e-05,2.4217937596865804e-15,8.057781725791996e-09,0.00020277894143196684,0.00021871259355977013,4.853483181990233e-09,2.5119248980837107e-07,7.264046653845627e-05,4.008140957119447e-06,3.2106183041475457e-10,1.1122928050391707e-07,9.888714888447766e-09,2.813181689420515e-16
1.3762629872755366e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12328549397448507,0.11838868600922567,0.02267335041331219,1.1862476027232624e-11,7.645078107889888e-05,2.4477875060545096e-07,7.250652388978908e-16,3.8122193714797385e-10,2.0219472001602284e-10,7.977441520324042e-17,1.9483827898364046e-42,7.364918656261486e-20,1.4748583923523012e-26,7.847283872504687e-08,6.048610135065145e-26,9.415745201933222e-27,3.3022884224649467e-16,1.5331425774308282e-16,2.0063295287670366e-19,8.241205619897897e-05,2.4845125233672723e-15,8.154683891729927e-09,0.0002037269641887434,0.00021977642338046884,4.832481502759069e-09,2.513418360175345e-07,7.319765688702714e-05,4.011621318388385e-06,3.2896091165533967e-10,1.1054116584280905e-07,9.960410420385643e-09,2.8330056685606934e-16
1.3838660181114363e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12328236804509153,0.11838717728362007,0.022672538103036256,1.2134551564088526e-11,7.701227415253448e-05,2.4960731516091627e-07,7.380734277997381e-16,3.8452004592710473e-10,2.036646740713241e-10,8.03067549303806e-17,2.0086201259721172e-42,7.447671349530416e-20,1.5000198636283223e-26,7.872920335611012e-08,6.139397412071385e-26,9.552372174103882e-27,3.3058370281014004e-16,1.5360141709558036e-16,2.0326849385834138e-19,8.296674499791887e-05,2.5485585652678763e-15,8.252137258366558e-09,0.00020467424815287717,0.00022083980327863932,4.811648516851196e-09,2.5148881998582924e-07,7.375516433160399e-05,4.015067207985893e-06,3.370068187219617e-10,1.0986118024803709e-07,1.0032143813125238e-08,2.852830473575745e-16
1.391469048947336e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12327924294266354,0.11838566901692685,0.022671725863047623,1.241119667183285e-11,7.75740643565067e-05,2.545006171131023e-07,7.512319323084695e-16,3.878219625266115e-10,2.0513534772585433e-10,8.083867658172591e-17,2.0702886595025293e-42,7.530790481651213e-20,1.525425250838904e-26,7.898413871771103e-08,6.230896911831357e-26,9.690031352510292e-27,3.3093303193681024e-16,1.5388611045100892e-16,2.0592146152378936e-19,8.352150101520727e-05,2.613953171108295e-15,8.350141556674509e-09,0.0002056207985818908,0.00022190273830820472,4.790982416786322e-09,2.5163348681571494e-07,7.431298325706667e-05,4.018479255083805e-06,3.452013302569571e-10,1.0918918964961777e-07,1.0103914374745403e-08,2.8726560058805033e-16
1.3990720797832358e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12327611866721082,0.11838416120881924,0.022670913693328867,1.2692460507729263e-11,7.813614688948175e-05,2.5945909175150066e-07,7.645415178384763e-16,3.911276288151058e-10,2.0660672806203836e-10,8.137017480666353e-17,2.1334116926782383e-42,7.614274088524588e-20,1.5510748391981065e-26,7.923765917941606e-08,6.323108081830353e-26,9.828722604802011e-27,3.3127689660490655e-16,1.541683680437673e-16,2.085918407716568e-19,8.407631910477354e-05,2.6807178462913897e-15,8.44869652235697e-09,0.00020656662063369216,0.00022296523342307356,4.770481416850767e-09,2.517758806315207e-07,7.487110816049961e-05,4.0218580751787875e-06,3.535462333050252e-10,1.0852506277811929e-07,1.0175721427652135e-08,2.892482170700042e-16
1.4066751106191355e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12327299521875758,0.11838265385897248,0.022670101593862586,1.2978392471058641e-11,7.869851704536385e-05,2.6448317383397924e-07,7.780029485573314e-16,3.94436987706345e-10,2.080788024164074e-10,8.190124437615508e-17,2.1980127158356736e-42,7.698120209687657e-20,1.5769689052565343e-26,7.94897789254674e-08,6.416030349918429e-26,9.968445792331153e-27,3.3161536272874136e-16,1.5444821964638814e-16,2.112796163280452e-19,8.463119420321371e-05,2.7488743168034165e-15,8.547801895780288e-09,0.00020751171936876598,0.00022402729347934604,4.750143752790611e-09,2.5191604460337867e-07,7.542953364865738e-05,4.0252042704508465e-06,3.620433232536605e-10,1.0786867109474578e-07,1.0247564308244372e-08,2.9123088769383894e-16
1.4142781414550353e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12326987259734193,0.11838114696706409,0.022669289564631375,1.3269042203055388e-11,7.926117021120788e-05,2.695732975806526e-07,7.916169873949788e-16,3.9774998313860186e-10,2.095515583740051e-10,8.243188018010897e-17,2.2641154068478153e-42,7.782326888415362e-20,1.6031077170215382e-26,7.97405119574064e-08,6.509663124641834e-26,1.0109200770452286e-26,3.319484951801717e-16,1.5472569457763723e-16,2.1398477275053356e-19,8.518612132804435e-05,2.81844453011286e-15,8.647457421907627e-09,0.0002084560997523137,0.00022508892323746724,4.729967681684218e-09,2.520540209705427e-07,7.598825443549336e-05,4.028518430110651e-06,3.7069440377362385e-10,1.0721988872327891e-07,1.0319442366587983e-08,2.9321360371104026e-16
1.421881172290935e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12326675080301565,0.11837964053277364,0.022668477605617837,1.3564459586844951e-11,7.982410186518333e-05,2.747298966678609e-07,8.053843960528072e-16,4.010665600544695e-10,2.1102498376293287e-10,8.296207722481597e-17,2.331743630567096e-42,7.866892171818728e-20,1.6294915340757408e-26,7.998987209666708e-08,6.604005795568985e-26,1.0250987388814143e-26,3.322763578097032e-16,1.5500082171045548e-16,2.1670729443207765e-19,8.574109557599817e-05,2.8894506560676656e-15,8.747662850233797e-09,0.00020939976665634006,0.00022615012736432744,4.709951481621567e-09,2.521898510641823e-07,7.65472653397518e-05,4.0318011307362645e-06,3.795012867594603e-10,1.0657859238424494e-07,1.039135496609879e-08,2.9519635672630865e-16
1.4294842031268348e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12326362983584387,0.11837813455578275,0.02266766571680456,1.3864694747382571e-11,8.038730757458924e-05,2.799534042222577e-07,8.1930593501259785e-16,4.04386664381103e-10,2.1249906664903135e-10,8.349183063044776e-17,2.4009214382605347e-42,7.951814110939987e-20,1.6561206076938827e-26,8.023787298713885e-08,6.699057733610956e-26,1.0393805491642902e-26,3.325990134670699e-16,1.5527362947976245e-16,2.194471656048237e-19,8.629611212136138e-05,2.9619150877908304e-15,8.848417934721151e-09,0.00021034272486168722,0.0002272109104353093,4.6900934516192476e-09,2.5232357532948107e-07,7.710656128262185e-05,4.035052936599838e-06,3.8846579227006336e-10,1.0594466133072644e-07,1.0463301483234345e-08,2.971791386865796e-16
1.4370872339627345e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12326050969590456,0.11837662903577503,0.022666853898174168,1.4169798051393151e-11,8.095078299391852e-05,2.8524425281500515e-07,8.333823635453581e-16,4.0771024301088445e-10,2.1397379533069583e-10,8.402113562861653e-17,2.4716730670373635e-42,8.037090760844644e-20,1.6829951809580158e-26,8.048452809769788e-08,6.794818291336669e-26,1.0537654918017395e-26,3.3291652402130946e-16,1.5554414589010977e-16,2.2220437034383907e-19,8.685116621435115e-05,3.035860442574382e-15,8.94972243373661e-09,0.00021128497906001864,0.00022827127693628404,4.670391911220155e-09,2.52455233347178e-07,7.766613728545206e-05,4.038274399984564e-06,3.975897484692915e-10,1.0531797728629367e-07,1.0535281307193762e-08,2.9916194187375326e-16
1.4446902647986343e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12325739038328837,0.11837512397243613,0.022666042149709253,1.4479820107312268e-11,8.151452386296919e-05,2.9060287445606956e-07,8.476144397200395e-16,4.110372437824967e-10,2.1544915833381696e-10,8.454998755999268e-17,2.544022939269453e-42,8.122720180710619e-20,1.7101154888710943e-26,8.072985072470835e-08,6.89128680328288e-26,1.0682535502136489e-26,3.332289503803529e-16,1.5581239852320135e-16,2.2497889257076364e-19,8.740625317953198e-05,3.1113095627717793e-15,9.051576109989752e-09,0.0002122265338557543,0.00022933123126555907,4.650845200520261e-09,2.525848638544675e-07,7.822598846752226e-05,4.041466061492104e-06,4.0687499156664137e-10,1.0469842438421688e-07,1.0607293839625524e-08,3.0114475889513175e-16
1.452293295634534e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12325427189809819,0.11837361936545365,0.02266523047139242,1.479481176522828e-11,8.207852600500158e-05,2.9602970058861654e-07,8.620029204121453e-16,4.143676154623954e-10,2.169251444068466e-10,8.507838187197947e-17,2.6179956620047315e-42,8.208700433914556e-20,1.7374817584689788e-26,8.097385399449241e-08,6.988462586259165e-26,1.082844707357933e-26,3.335363525101469e-16,1.5607841454525712e-16,2.277707160573829e-19,8.79613684142688e-05,3.1882855166887295e-15,9.153978730471951e-09,0.0002131673937679584,0.00023039077773577744,4.631451679585984e-09,2.5271250476547227e-07,7.878611004387176e-05,4.04462845034083e-06,4.1632336575797937e-10,1.040858891090987e-07,1.0679338494342906e-08,3.031275826775056e-16
1.4598963264704338e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12325115424044879,0.11837211521451703,0.022664418863206286,1.5114824116825493e-11,8.264278532494014e-05,3.01525162083504e-07,8.765485613122242e-16,4.1770130772667613e-10,2.1840174251598198e-10,8.560631411644298e-17,2.6936160263737542e-42,8.295029588115332e-20,1.7650942089308682e-26,8.121655086576908e-08,7.086344939647853e-26,1.0975389457557956e-26,3.338387894533154e-16,1.5634222071426273e-16,2.3057982442912595e-19,8.851650738721707e-05,3.2668115994724536e-15,9.256930066396531e-09,0.00021410756323218176,0.00023144992057577173,4.6122097287810265e-09,2.528381931909926e-07,7.9346497323182e-05,4.047762084655195e-06,4.259367231663371e-10,1.034802602391337e-07,1.075141469704718e-08,3.0511040645533193e-16
1.4674993573063335e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12324803741046672,0.11837061151931765,0.022663607325133457,1.543990849532835e-11,8.320729780761927e-05,3.0708968923386984e-07,8.912521169342592e-16,4.2103827114332633e-10,2.198789418404717e-10,8.613377994749661e-17,2.7709090069895735e-42,8.381705715334835e-20,1.7929530516881824e-26,8.145795413206242e-08,7.184933145699109e-26,1.112336247516329e-26,3.34136319347375e-16,1.5660384338704563e-16,2.3340620116848776e-19,8.907166563684928e-05,3.3469113339993547e-15,9.360429893140006e-09,0.00021504704660225849,0.00023250866393237127,4.5931177476824505e-09,2.5296196545800315e-07,7.99071457057133e-05,4.050867471746648e-06,4.3571692378277335e-10,1.0288142879159646e-07,1.0823521885057556e-08,3.0709322376916305e-16
1.4751023881422333e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1232449214082898,0.11836910827954869,0.022662795857156547,1.5770116475446704e-11,8.377205951607201e-05,3.1272371174981297e-07,9.061143406239443e-16,4.2437845715485345e-10,2.213567317680306e-10,8.666077511933824e-17,2.849899761341103e-42,8.468726892036093e-20,1.8210584905318965e-26,8.169807642407782e-08,7.284226469821133e-26,1.1272365943603371e-26,3.3442899944251217e-16,1.5686330852628392e-16,2.3624982961837913e-19,8.962683877001561e-05,3.4286084717611783e-15,9.464477990184254e-09,0.00021598584815205914,0.0002335670118721672,4.574174156260478e-09,2.5308385712817393e-07,8.046805068129182e-05,4.053945108386196e-06,4.456658354073023e-10,1.0228928796721679e-07,1.08956595070491e-08,3.0907602844808756e-16
1.482705418978133e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12324180623406678,0.11836760549490517,0.022661984459258166,1.610549987332203e-11,8.433706658985917e-05,3.1842765875316486e-07,9.21135984566861e-16,4.2772181806128514e-10,2.228351018903745e-10,8.718729548413868e-17,2.9306136291801764e-42,8.556091199198811e-20,1.8494107217183878e-26,8.193693021204845e-08,7.384224160865702e-26,1.1422399676436414e-26,3.347168861189438e-16,1.5712064170727374e-16,2.3911069298540552e-19,9.018202246053941e-05,3.511926993749556e-15,9.569074141059748e-09,0.00021692397207720125,0.0002346249683832313,4.555377392302173e-09,2.5320390301668887e-07,8.102920782734987e-05,4.056995481069071e-06,4.557853335899013e-10,1.0170373310051353e-07,1.0967827022795953e-08,3.110588146195501e-16
1.4903084498140326e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1232386918879574,0.11836610316508388,0.02266117313142093,1.6446110746474628e-11,8.490231524344045e-05,3.2420195877234927e-07,9.363177997965472e-16,4.3106830700352377e-10,2.2431404199884918e-10,8.771333698998e-17,3.0130761319024716e-42,8.643796722392412e-20,1.878009934073773e-26,8.217452780804824e-08,7.484925451409026e-26,1.157346348379468e-26,3.350000349038601e-16,1.5737586812476266e-16,2.419887743430769e-19,9.073721244784468e-05,3.596891111339122e-15,9.67421813328971e-09,0.0002178614224967187,0.00023568253737679904,4.536725915267384e-09,2.5332213720919243e-07,8.159061280700964e-05,4.060019066271515e-06,4.660773015715837e-10,1.0112466160389035e-07,1.1040023902923846e-08,3.130415766719552e-16
1.4979114806499322e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12323557837013163,0.11836460128978328,0.022660361873627452,1.6792001393751787e-11,8.54678017645813e-05,3.3004703973732807e-07,9.516605362024649e-16,4.3441787794706154e-10,2.2579354208018944e-10,8.82388956788428e-17,3.097312971922473e-42,8.731841551846583e-20,1.906856309096792e-26,8.241088136827844e-08,7.586329558028096e-26,1.1725557172606996e-26,3.352785004879817e-16,1.5762901259930668e-16,2.448840566349502e-19,9.129240453561801e-05,3.683525267168925e-15,9.779909758335267e-09,0.0002187982034546905,0.00023673972268890175,4.518218198805147e-09,2.534385930807732e-07,8.215226136722391e-05,4.063016330700347e-06,4.765436302255684e-10,1.0055197292685498e-07,1.1112249628664332e-08,3.1502430930248086e-16
1.504754208402242e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12323277691241981,0.11836324999038016,0.022659631801486377,1.710786060260509e-11,8.597694000005686e-05,3.353684835123853e-07,9.656072054413912e-16,4.37435089511708e-10,2.2712556280837531e-10,8.871148249311156e-17,3.1746645747494615e-42,8.811370430592374e-20,1.9330295148825475e-26,8.262254584517349e-08,7.678193501553077e-26,1.1863321879193294e-26,3.355251599176108e-16,1.578550827831352e-16,2.475045032969404e-19,9.179207579300945e-05,3.7629442790090104e-15,9.875500277706882e-09,0.00021964073721053153,0.00023769086453329324,4.501682928817446e-09,2.535419099240736e-07,8.265794988375354e-05,4.0656917424771995e-06,4.861139732995854e-10,1.0004192891495273e-07,1.117727702443114e-08,3.168087393038605e-16
1.5115969361545516e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12322997612590196,0.1183618990586786,0.022658901786053984,1.7428077451718237e-11,8.648626535335391e-05,3.4074791709574584e-07,9.796853723970337e-16,4.404547284343805e-10,2.284580221258139e-10,8.918367233697023e-17,3.253493346624286e-42,8.891171218806397e-20,1.959403185787785e-26,8.283322102207776e-08,7.770625485689351e-26,1.2001920486115563e-26,3.3576810831374944e-16,1.5807950398059653e-16,2.5013885618620707e-19,9.229174243250321e-05,3.843754154676741e-15,9.971534067301071e-09,0.0002204827347645836,0.00023864170133706242,4.48526180195133e-09,2.5364383615972826e-07,8.316382933589625e-05,4.068346531701993e-06,4.958284753375683e-10,9.953690460350893e-08,1.1242327009623989e-08,3.185931378604813e-16
1.5177553911316304e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12322745599202625,0.11836068353435326,0.02265824482064029,1.7720030320331634e-11,8.694481604029506e-05,3.456392454070818e-07,9.924686031034332e-16,4.4317445247298135e-10,2.2965760479170707e-10,8.960830155564411e-17,3.325718013358958e-42,8.963223268278365e-20,1.9833109844790605e-26,8.302198989582711e-08,7.854299447724285e-26,1.2127372096019655e-26,3.3598362051544194e-16,1.5828008751347378e-16,2.525216531225058e-19,9.274143603668263e-05,3.9176873553301024e-15,1.0058343354863239e-08,0.00022124007642472036,0.00023949719583900506,4.470579495913923e-09,2.537343997521261e-07,8.361928166722802e-05,4.07071847505034e-06,5.0469593518404e-10,9.908661728549875e-08,1.1300891015007366e-08,3.2019906689269033e-16
1.5239138461087092e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12322493640204454,0.11835946830753406,0.02265758790114114,1.8015572432129556e-11,8.740351438300257e-05,3.5057802335227474e-07,1.0053591841770104e-15,4.458960939060036e-10,2.3085753216073473e-10,9.003260511471507e-17,3.3991686779387154e-42,9.035493439286704e-20,2.0073813376319203e-26,8.320997052446766e-08,7.938432587510088e-26,1.2253498938528265e-26,3.361961852153764e-16,1.5847936190138886e-16,2.5491569451688235e-19,9.319112141650281e-05,3.992775428101153e-15,1.0145511471271908e-08,0.00022199698803766622,0.00024035244730006878,4.4559880045130054e-09,2.5382387193273383e-07,8.407488417627283e-05,4.073074203998024e-06,5.136823125703068e-10,9.864029014216624e-08,1.135947277264537e-08,3.2180496542302446e-16
1.530072301085788e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12322241735607067,0.11835825337806472,0.02265693102754729,1.8314732159588337e-11,8.786235857458447e-05,3.5556447688272366e-07,1.018357511445752e-15,4.4861963014478205e-10,2.3205779935360033e-10,9.045658112341957e-17,3.473859429825242e-42,9.107980728515297e-20,2.0316143247784605e-26,8.33971690089027e-08,8.02302445207365e-26,1.2380300904697884e-26,3.3640582957505916e-16,1.5867733947949447e-16,2.573209710128244e-19,9.364079648766867e-05,4.069031923510425e-15,1.0233038314801276e-08,0.00022275347158295467,0.00024120745758869424,4.4414865615905725e-09,2.539122688382802e-07,8.453063479226943e-05,4.075413944675177e-06,5.227886303102438e-10,9.819787430079299e-08,1.1418072030783212e-08,3.2341083122518107e-16
1.536230756062867e-08,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12321989885422231,0.11835703874578966,0.0226562741998495,1.861753797895345e-11,8.832134683626564e-05,3.605988316810287e-07,1.031463980263019e-15,4.5134503892012685e-10,2.33258401565913e-10,9.088022772706119e-17,3.549804434902933e-42,9.180684134801523e-20,2.0560100225259752e-26,8.358359138804371e-08,8.108074582166881e-26,1.2507777884683282e-26,3.366125804317625e-16,1.5887403243592775e-16,2.597374732047324e-19,9.409045919065061e-05,4.146470493675411e-15,1.0320923785299552e-08,0.0002235095290113721,0.00024206222854449222,4.427074410151624e-09,2.539996063374427e-07,8.498653147651943e-05,4.0777379195367385e-06,5.320159143665124e-10,9.775932165768845e-08,1.1476688541711652e-08,3.2501666218557396e-16
