Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52),C2H3X(241)
3.634643058655726e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1237098598332108,0.11859395742868734,0.022782193673461543,2.9266199225223557e-14,9.201867380600557e-06,1.708608435297356e-09,5.637227608966664e-18,2.6332813791097256e-11,2.597193008659153e-11,1.1005092743251911e-17,3.3457994014446314e-46,3.692146058982638e-21,9.473981389371358e-29,2.2666164397696096e-08,7.975289767510057e-28,1.5115416470227306e-28,1.7319218423626383e-16,7.00946637230308e-17,6.161455505873876e-21,1.3634984171828741e-05,1.2522298678866773e-17,2.989151024831399e-10,6.585921375029056e-05,6.908623921201923e-05,1.0015319490869651e-08,1.611470153697461e-07,7.5226090478892364e-06,2.432572359825188e-06,1.495199767678369e-12,4.3542738399049054e-07,1.5140987315589556e-09,3.671129725597183e-17,4.7796812167433484e-37,1.9434040108079473e-14
3.6549328220382153e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370898991277539,0.11859353707423535,0.022781974347352033,3.010496640207491e-14,9.300246553611888e-06,1.7446020895187384e-09,5.7708130006046765e-18,2.669586816920405e-11,2.622823936673515e-11,1.1112291628028873e-17,3.4890839067228013e-46,3.741704330645837e-21,9.718285694960146e-29,2.2839621169216748e-08,8.148433843308752e-28,1.5419329823311497e-28,1.7399157808624292e-16,7.042471937165437e-17,6.259097930287542e-21,1.374463021563451e-05,1.2787584853249695e-17,3.03893796310353e-10,6.618091228516432e-05,6.942837128907408e-05,9.99936696198352e-09,1.6169371518635796e-07,7.610478618749674e-06,2.4426485394305076e-06,1.5225983328182242e-12,4.333789826989162e-07,1.5247755282585771e-09,3.708175769580726e-17,4.861392484819884e-37,1.9756713503347185e-14
3.6752225854207044e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370812011266671,0.11859311676048984,0.022781755026438304,3.096186143289274e-14,9.398941249549245e-06,1.7811666631060094e-09,5.906603572963152e-18,2.7061378296077715e-11,2.6485403027001417e-11,1.1219825633740796e-17,3.637476697283973e-46,3.791629536420796e-21,9.96708388733058e-29,2.3012845930097788e-08,8.324067559095637e-28,1.572733629061341e-28,1.747866069845771e-16,7.075372371836101e-17,6.357687398542368e-21,1.385452214111631e-05,1.305665778691839e-17,3.0891766485211716e-10,6.650224872416822e-05,6.977016114268423e-05,9.983418508461581e-09,1.622371998577036e-07,7.698749663811996e-06,2.4526480263218395e-06,1.5504096825695848e-12,4.313470092081298e-07,1.5355194090467982e-09,3.7453487218543265e-17,4.944084889271754e-37,2.0082293501709662e-14
3.6955123488031934e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370725043237443,0.11859269648740879,0.02278153571071982,3.183714446163478e-14,9.497949642324935e-06,1.8183080058461725e-09,6.044618963469106e-18,2.7429337924764978e-11,2.6743415881417672e-11,1.1327692401296856e-17,3.791122573747548e-46,3.841922105529432e-21,1.0220423314380631e-28,2.3185836328551313e-08,8.502207350378779e-28,1.6039460840291077e-28,1.7557730510228339e-16,7.108167872475555e-17,6.457226840869976e-21,1.3964658584707557e-05,1.3329548667026729e-17,3.139867281084301e-10,6.682322506610156e-05,7.011161080246674e-05,9.967474635490146e-09,1.627774863559884e-07,7.787419518339594e-06,2.4625715133415604e-06,1.5786391017137901e-12,4.2933126412733724e-07,1.5463296854562076e-09,3.7826477061248226e-17,5.027764222969035e-37,2.041078106111952e-14
3.7158021121856825e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370638087138944,0.11859227625495043,0.02278131640019601,3.2731077365918064e-14,9.597269913737318e-06,1.8560319908058811e-09,6.18487881267513e-18,2.7799740740095353e-11,2.700227277219193e-11,1.1435889584399682e-17,3.9501693423192726e-46,3.892582461065738e-21,1.0478351370876508e-28,2.335859006492032e-08,8.682869596444846e-28,1.6355728322743622e-28,1.7636370620403691e-16,7.140858638396497e-17,6.557719166644964e-21,1.4075038189747996e-05,1.360628888643725e-17,3.1910100504659523e-10,6.714384329878435e-05,7.04527222864059e-05,9.951535839834376e-09,1.633145916235494e-07,7.876485534035517e-06,2.472419687621993e-06,1.607291926822226e-12,4.2733155174674495e-07,1.5572056798858826e-09,3.820071850306565e-17,5.11243624884033e-37,2.0742177072938746e-14
3.736091875568172e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370551142920418,0.1185918560630732,0.022781097094866316,3.364392375298866e-14,9.696900253524314e-06,1.8943445142069884e-09,6.327402763800355e-18,2.817258036041454e-11,2.726196856965364e-11,1.1544414849516589e-17,4.114767852319125e-46,3.943611020032841e-21,1.0740915495460952e-28,2.3531104890958416e-08,8.866070620020527e-28,1.6676163470004122e-28,1.771458436555592e-16,7.173444871988099e-17,6.659167264498542e-21,1.4185659606397138e-05,1.3886910047627854e-17,3.242605136231817e-10,6.746410539908294e-05,7.079349760089674e-05,9.9356026099806e-09,1.6384853257175129e-07,7.965945079027616e-06,2.48219323057767e-06,1.6363735464502373e-12,4.253476799416713e-07,1.5681467253362835e-09,3.857620286539024e-17,5.198106699658288e-37,2.1076482363374803e-14
3.756381638950661e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370464210531261,0.11859143591173572,0.022780877794730203,3.457594895570607e-14,9.796838859414056e-06,1.933251495301836e-09,6.472210462281299e-18,2.8547850339295665e-11,2.752249817219289e-11,1.165326587585013e-17,4.2850720337838694e-46,3.995008193379646e-21,1.1008163167693167e-28,2.3703378609116998e-08,9.051826686945027e-28,1.7000790895159504e-28,1.7792375043081546e-16,7.205926778641644e-17,6.761574002431905e-21,1.4296521491552352e-05,1.41714439665853e-17,3.2946527080555607e-10,6.77840133329363e-05,7.113393874078819e-05,9.919675426276308e-09,1.6437932607990277e-07,8.055795537849392e-06,2.4918928179012828e-06,1.6658894013293077e-12,4.2337946007950905e-07,1.5791521651526677e-09,3.8952921512024237e-17,5.284781277833794e-37,2.1413697694888734e-14
3.7766714023331506e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370377289921049,0.11859101580089694,0.02278065849978711,3.5527420028542905e-14,9.897083937172663e-06,1.972758876248305e-09,6.619321555332408e-18,2.8925544167228268e-11,2.7783856506197812e-11,1.1762440355307969e-17,4.4612389351405985e-46,4.0467743860371114e-21,1.1280141905120448e-28,2.3875409071839698e-08,9.240154005853477e-28,1.7329635091797065e-28,1.7869745911902678e-16,7.238304566677505e-17,6.864942227929325e-21,1.4407622508771438e-05,1.445992267668496e-17,3.347152925929987e-10,6.810356905538293e-05,7.147404768942656e-05,9.903754761063959e-09,1.6490698899419202e-07,8.146034311416794e-06,2.5015191195630394e-06,1.6958449845574968e-12,4.2142670692950113e-07,1.5902213527767625e-09,3.933086584932252e-17,5.372465655218617e-37,2.1753823767575786e-14
3.79696116571564e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1237029038103953,0.11859059573051599,0.022780439210036498,3.6498605743600334e-14,9.997633700649204e-06,2.012872621984651e-09,6.768755691516103e-18,2.930565527328521e-11,2.8046038525990558e-11,1.1871935992472093e-17,4.643428760947581e-46,4.0989099969541655e-21,1.1556899260381523e-28,2.4047194180864003e-08,9.431068727871065e-28,1.7662720433477185e-28,1.7946700193150284e-16,7.270578447273445e-17,6.969274768070987e-21,1.4518961328199359e-05,1.4752378432556408e-17,3.4001059403740957e-10,6.842277451058832e-05,7.181382641869899e-05,9.887841078813593e-09,1.6543153812664203e-07,8.236658817001249e-06,2.5110727998131924e-06,1.7262458417881552e-12,4.194892385752728e-07,1.6013536515063836e-09,3.971002732633337e-17,5.4611654729164375e-37,2.2096861220519243e-14
3.8172509290981296e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370203483836657,0.11859017570055222,0.02278021992547781,3.7489776586639734e-14,1.009848637181791e-05,2.0535987201041397e-09,6.920532520322145e-18,2.968817702676769e-11,2.8309039213761605e-11,1.198175050456739e-17,4.831804909698817e-46,4.151415419133282e-21,1.1838482818341602e-28,2.421873188653002e-08,9.62458694631773e-28,1.8000071173231782e-28,1.8023241070830017e-16,7.302748634394193e-17,7.074574429645539e-21,1.4630536626498916e-05,1.5048843713934362e-17,3.45351189263616e-10,6.874163163187292e-05,7.215327688907688e-05,9.871934836249193e-09,1.6595299025408513e-07,8.327666488199156e-06,2.5205545171874816e-06,1.7570975714169065e-12,4.175668763300647e-07,1.6125484342627374e-09,4.0090397434932624e-17,5.550886341102043e-37,2.2442810633117923e-14
3.837540692480619e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370116598262576,0.11858975571096524,0.022780000646110514,3.850120475313134e-14,1.019964018081769e-05,2.0949431807294963e-09,7.074671691756146e-18,3.007310273882839e-11,2.8572853579502552e-11,1.2091881621429546e-17,5.02653401168862e-46,4.204291039665722e-21,1.2124940193259132e-28,2.439002018709621e-08,9.820724696423247e-28,1.834171144308818e-28,1.8099371692471234e-16,7.334815344722281e-17,7.180843999262347e-21,1.4742347086785166e-05,1.5349351229494654e-17,3.507370914892879e-10,6.906014234174086e-05,7.249240104965943e-05,9.856036482476388e-09,1.6647136211715694e-07,8.4190547748981e-06,2.5299649245153003e-06,1.7884058247669096e-12,4.156594446545981e-07,1.623805083365193e-09,4.047196770994272e-17,5.641633838848558e-37,2.2791672526388014e-14
3.8578304558631085e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12370029724267652,0.11858933576171485,0.022779781371934055,3.953316414431982e-14,1.0301093365988985e-05,2.1369120363872053e-09,7.23119285593705e-18,3.046042566407291e-11,2.8837476660937402e-11,1.2202327085472373e-17,5.227785966932689e-46,4.257537239766467e-21,1.2416319025984235e-28,2.4561057128062033e-08,1.0019497955052466e-27,1.8687665253617867e-28,1.8175095169759607e-16,7.366778797590072e-17,7.288086243463463e-21,1.4854391398563284e-05,1.565393392067488e-17,3.561683130444694e-10,6.9378308551909e-05,7.283120083821725e-05,9.840146459100592e-09,1.669866704193094e-07,8.510821143239938e-06,2.5393046689303784e-06,1.8201763062724027e-12,4.137667710775123e-07,1.6351229903132528e-09,4.085472972924517e-17,5.733413513962574e-37,2.3143447364239617e-14
3.878120219245598e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1236994286180248,0.11858891585276113,0.022779562102947907,4.0585930363307815e-14,1.0402844173908072e-05,2.179511341881653e-09,7.390115662703383e-18,3.085013900213973e-11,2.910290352345237e-11,1.2313084651654477e-17,5.435733983142048e-46,4.3111543948088616e-21,1.2712666981188792e-28,2.4731840801497596e-08,1.022092264044063e-27,1.9037956493509817e-28,1.825041457915394e-16,7.398639214913059e-17,7.396303908835308e-21,1.496666825766977e-05,1.596262496547935e-17,3.616448653907349e-10,6.969613216333654e-05,7.316967818123604e-05,9.824265200351353e-09,1.6749893182584283e-07,8.602963075581029e-06,2.5485743918837857e-06,1.852414773660527e-12,4.1188868611829203e-07,1.646501555575464e-09,4.123867511388304e-17,5.826230882827009e-37,2.349813555472869e-14
3.8984099826280875e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1236985601081787,0.11858849598406433,0.022779342839151517,4.1659780711157347e-14,1.050489085941882e-05,2.2227471741691516e-09,7.551459761228171e-18,3.124223589925852e-11,2.936912926002423e-11,1.2424152087445362e-17,5.65055461374635e-46,4.3651428743589606e-21,1.3014031744628212e-28,2.4902369345380026e-08,1.0425014611938487e-27,1.939260892916791e-28,1.8325332962487639e-16,7.430396821124247e-17,7.505499722120042e-21,1.5079176366216703e-05,1.6275457782268078e-17,3.671667591399777e-10,7.001361506625536e-05,7.350783499396019e-05,9.808393133189737e-09,1.6800816296295677e-07,8.695478070449695e-06,2.5577747291591207e-06,1.8851270381314445e-12,4.1002502321263187e-07,1.6579401883850024e-09,4.1623795528161154e-17,5.920091430251576e-37,2.385573745128474e-14
3.918699746010577e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12369769171264883,0.11858807615558499,0.02277912358054436,4.2754994183009953e-14,1.0607231685662062e-05,2.266625632231854e-09,7.715244799642255e-18,3.1636709449787426e-11,2.963614899114719e-11,1.2535527172790906e-17,5.872427795963025e-46,4.419503042209614e-21,1.332046102043469e-28,2.5072640942936744e-08,1.0631789669767144e-27,1.9751646204332092e-28,1.8399853327555312e-16,7.462051843109792e-17,7.615676390326617e-21,1.5191914432538948e-05,1.6592466033529562e-17,3.727340040728369e-10,7.033075914020058e-05,7.384567318043675e-05,9.792530677435002e-09,1.6851438041682e-07,8.788363642501171e-06,2.566906310889693e-06,1.918318964536743e-12,4.0817561864012824e-07,1.6694383065417368e-09,4.201008267972684e-17,6.015000609330689e-37,2.421625335391482e-14
3.9389895093930665e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1236968234309482,0.11858765636728377,0.02277890432712589,4.387185146422556e-14,1.0709864924102526e-05,2.3111528369515723e-09,7.88149042466596e-18,3.203355269772892e-11,2.9903957864758553e-11,1.2647207700078311e-17,6.101536888908762e-46,4.47423525641429e-21,1.3632002528442076e-28,2.524265382199549e-08,1.0841263554782387e-27,2.011509183972281e-28,1.8473978648684995e-16,7.493604510145612e-17,7.726836600841541e-21,1.5304881171144065e-05,1.6913683629637048e-17,3.7834660915677026e-10,7.064756625404195e-05,7.41831946335593e-05,9.776678245853524e-09,1.6901760073265964e-07,8.881617322470117e-06,2.5759697615775955e-06,1.951996471556144e-12,4.0634031145428393e-07,1.6809953362204836e-09,4.239752831965796e-17,6.1109638413086956e-37,2.4579683510384314e-14
3.959279272775556e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12369595526259247,0.11858723661912166,0.02277868507889558,4.501063492654071e-14,1.0812788854553544e-05,2.3563349309835307e-09,8.050216281248849e-18,3.243275863822476e-11,3.017255105616267e-11,1.2759191474100425e-17,6.338068711749896e-46,4.5293398693206414e-21,1.3948704001542193e-28,2.54124062543411e-08,1.1053451948248384e-27,2.0482969232708376e-28,1.8547711867296451e-16,7.525055053835311e-17,7.838983021539306e-21,1.5418075302664817e-05,1.723914473258815e-17,3.840045825637821e-10,7.096403826601538e-05,7.452040123511173e-05,9.760836244302559e-09,1.69517840413867e-07,8.97523665712087e-06,2.5849657001144874e-06,1.9861655318724916e-12,4.0451894341465445e-07,1.6926107117852953e-09,4.278612424251862e-17,6.207986515452284e-37,2.4946028117374907e-14
3.9795690361580455e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12369508720709972,0.11858681691105977,0.022778465835852895,4.617162862424643e-14,1.0916001765199456e-05,2.4021780786300456e-09,8.221442012217489e-18,3.2834320219030024e-11,3.044192376795402e-11,1.2871476312019577e-17,6.582213581888255e-46,4.584817227603845e-21,1.4270613183072517e-28,2.5581896555079064e-08,1.1268370471620543e-27,2.0855301656994843e-28,1.8621055892445912e-16,7.556403708048883e-17,7.952118300892501e-21,1.5531495553814046e-05,1.7568883759727492e-17,3.8970793168780985e-10,7.128017702375527e-05,7.485729485581254e-05,9.745005071775203e-09,1.7001511592112673e-07,9.069219209195652e-06,2.5938947398040205e-06,2.020832172345088e-12,4.027113589212249e-07,1.704283875609442e-09,4.3175862286449885e-17,6.306073988929915e-37,2.531528732162027e-14
3.999858799540535e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12369421926399081,0.1185863972430595,0.022778246597997313,4.735511829038591e-14,1.1019501952615909e-05,2.4486884657141793e-09,8.395187257931037e-18,3.323823034196637e-11,3.07120712299384e-11,1.2984060043330829e-17,6.83416535317908e-46,4.640667672299709e-21,1.4597777824235274e-28,2.57511230820057e-08,1.148603468633743e-27,2.1232112262338017e-28,1.8694013601357793e-16,7.58765070886295e-17,8.066245068081599e-21,1.5645140657341873e-05,1.7902935387452328e-17,3.954566631617775e-10,7.159598436432706e-05,7.519387735535901e-05,9.72918512060829e-09,1.7050944367155573e-07,9.163562557360606e-06,2.602757488385732e-06,2.056002474181258e-12,4.009174049506709e-07,1.7160142779010652e-09,4.3566734333178374e-17,6.405231586698167e-37,2.5687461221019772e-14
4.0201485629230245e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12369335143278931,0.11858597761508244,0.02277802736532829,4.856139133297271e-14,1.1123287721788006e-05,2.4958722994533506e-09,8.571471655944468e-18,3.3644481864354705e-11,3.0982988699053656e-11,1.3096940509824714e-17,7.094121454177625e-46,4.6968915388375636e-21,1.4930245681547703e-28,2.5920084234985108e-08,1.1706460093621537e-27,2.161342407427711e-28,1.8766587839943744e-16,7.618796294501193e-17,8.181365933104399e-21,1.5759009351995018e-05,1.8241334554900788e-17,4.0125078287432234e-10,7.191146211426037e-05,7.553015058247119e-05,9.713376776397857e-09,1.7100084003787602e-07,9.258264296150236e-06,2.611554548060357e-06,2.0916825731063567e-12,3.991369309949094e-07,1.7278013765339884e-09,4.3958732308148014e-17,6.505464601394862e-37,2.6062549865730847e-14
4.040438326305514e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12369248371302154,0.11858555802709037,0.022777808137845322,4.979073683122925e-14,1.1227357386126512e-05,2.5437358083329472e-09,8.750314840679397e-18,3.405306760042736e-11,3.125467145928779e-11,1.3210115565549449e-17,7.362282926411118e-46,4.753489157072923e-21,1.526806451432351e-28,2.6088778455332783e-08,1.192966213428874e-27,2.1999259993889805e-28,1.883878142330933e-16,7.649840705277323e-17,8.297483486885154e-21,1.587310038247807e-05,1.8584116467622937e-17,4.0709029598620196e-10,7.222661208958263e-05,7.58661163749366e-05,9.697580418432974e-09,1.7148932134757797e-07,9.353322035909592e-06,2.6202865155164144e-06,2.1278786595318692e-12,3.973697890010231e-07,1.7396446368840214e-09,4.435184818040947e-17,6.606778293238791e-37,2.644055325924015e-14
4.0607280896880035e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12369161610421657,0.11858513847904532,0.022777588915547865,5.10434455318464e-14,1.1331709267481975e-05,2.5922852419799303e-09,8.931736443102205e-18,3.446398032272006e-11,3.1527114821598334e-11,1.3323583076772649e-17,7.638854462672768e-46,4.8104608513199746e-21,1.5611282082185406e-28,2.6257204225205828e-08,1.2155656188566357e-27,2.238964279756831e-28,1.8910597136248956e-16,7.680784183536242e-17,8.414600301383347e-21,1.598741249941667e-05,1.893131660123379e-17,4.129752069463852e-10,7.254143609585304e-05,7.62017765596542e-05,9.6817964191739e-09,1.7197490388215355e-07,9.448733402735679e-06,2.628953981958004e-06,2.1645969787222265e-12,3.9561583331403203e-07,1.7515435316695945e-09,4.4746073962935916e-17,6.709177889935992e-37,2.6821471359414192e-14
4.081017853070493e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12369074860590645,0.11858471897090954,0.022777369698435402,5.231980984526403e-14,1.1436341696157131e-05,2.641526871036473e-09,9.115756090409472e-18,3.487721276344355e-11,3.1800314123825884e-11,1.343734092194257e-17,7.924044445334533e-46,4.867806940383853e-21,1.595994614260857e-28,2.6425360066999792e-08,1.2384457575919554e-27,2.278459513681577e-28,1.8982037733729076e-16,7.711626973601437e-17,8.532718929702111e-21,1.6101944459322433e-05,1.928297070504962e-17,4.189055195078363e-10,7.285593592819694e-05,7.653713295267998e-05,9.66602514551012e-09,1.7245760387625064e-07,9.544496038415625e-06,2.6375575331337e-06,2.2018438309592168e-12,3.9387492061958874e-07,1.7634975407983358e-09,4.5141401712117146e-17,6.812668586592383e-37,2.720530407952965e-14
4.1013076164529825e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12368988121762607,0.11858429950264544,0.02277715048650741,5.3620123841973067e-14,1.1541253010917166e-05,2.691466987033593e-09,9.302393405720466e-18,3.529275761583537e-11,3.2074264730615236e-11,1.3551386991648829e-17,8.218064984675395e-46,4.92552773759273e-21,1.6314104448495002e-28,2.659324454275227e-08,1.261608155488606e-27,2.3184139538063245e-28,1.905310594136049e-16,7.742369321713301e-17,8.651841906196303e-21,1.6216695024559608e-05,1.9639114805704523e-17,4.2488123674299524e-10,7.317011337134075e-05,7.687218735926941e-05,9.650266956621136e-09,1.729374375170301e-07,9.640607600366563e-06,2.6460977493665134e-06,2.2396255717061035e-12,3.9214690989194087e-07,1.775506151216026e-09,4.5537823528807334e-17,6.9172555456326375e-37,2.759205128928383e-14
4.121597379835472e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12368901393891327,0.11858388007421572,0.02277693127976338,5.4944683248839016e-14,1.1646441558998792e-05,2.742111902264923e-09,9.491668007776636e-18,3.57106075354917e-11,3.234896203331856e-11,1.3665719188582666e-17,8.521131957221942e-46,4.983623550829732e-21,1.667380474577859e-28,2.676085625355271e-08,1.2850543322918944e-27,2.3588298402505863e-28,1.912380445585932e-16,7.773011475987881e-17,8.771971746580253e-21,1.633166296331299e-05,1.9999785210753004e-17,4.3090236105896256e-10,7.34839701996472e-05,7.720694157392655e-05,9.634522208427721e-09,1.7341442094318226e-07,9.73706576156793e-06,2.654575205584725e-06,2.2779486117673975e-12,3.904316623366722e-07,1.7875688567642871e-09,4.5935331556319943e-17,7.022943896725261e-37,2.7981712815785648e-14
4.1418871432179614e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12368814676930887,0.11858346068558319,0.02277671207820277,5.629378544544753e-14,1.1751905696116466e-05,2.793467949660348e-09,9.683599510647905e-18,3.6130755141679584e-11,3.262440144993043e-11,1.3780335427496834e-17,8.833465044098067e-46,5.042094682564665e-21,1.7039094771060814e-28,2.6928193838959525e-08,1.3087858016237342e-27,2.399709400595958e-28,1.9194135945498398e-16,7.803553686338e-17,8.893110948035113e-21,1.6446847049557884e-05,2.03650185122467e-17,4.3696889421239236e-10,7.37975081771509e-05,7.754139738044048e-05,9.61879124500528e-09,1.7388857024467167e-07,9.833868210504689e-06,2.6629904713537837e-06,2.3168194174522793e-12,3.8872904134865277e-07,1.7996851580340303e-09,4.633391798447379e-17,7.12973873671348e-37,2.8374288444527453e-14
4.162176906600451e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12368727970835663,0.11858304133671094,0.02277649288182509,5.766772946047172e-14,1.185764378646921e-05,2.8455414826601054e-09,9.878207523445672e-18,3.655319301862937e-11,3.2900578424955666e-11,1.3895233635164778e-17,9.155287769380603e-46,5.100941429885594e-21,1.7410022249276938e-28,2.7095255976422266e-08,1.3328040709685066e-27,2.4410548498734634e-28,1.926410305054667e-16,7.83399620447284e-17,9.015261989315866e-21,1.656224606303023e-05,2.0734851590309037e-17,4.4308083732409895e-10,7.411072905759444e-05,7.787555655194703e-05,9.603074416235437e-09,1.7435990146106517e-07,9.931012651084758e-06,2.6713441109086333e-06,2.356244510725637e-12,3.870389124441435e-07,1.8118545622401012e-09,4.673357504136989e-17,7.2376451295524545e-37,2.876977792033816e-14
4.177086785429114e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1236866426199088,0.11858273320462671,0.022776331809251506,5.869337800239762e-14,1.1935518820255627e-05,2.8842686258175737e-09,1.0022932169068012e-17,3.686507591849309e-11,3.3103993847516485e-11,1.3979844813873143e-17,9.397959260403951e-46,5.1444244022521295e-21,1.768621849571816e-28,2.7217844819837782e-08,1.3506375183669281e-27,2.4717356927463734e-28,1.9315287443965138e-16,7.856303409195882e-17,9.105670759552816e-21,1.6647183015934027e-05,2.100957604376121e-17,4.476011282259099e-10,7.434069747940271e-05,7.812092447549464e-05,9.591534144917078e-09,1.7470447093420827e-07,1.0002615653493036e-05,2.677443803754736e-06,2.3855730723004174e-12,3.8580481145075897e-07,1.8208307829074414e-09,4.7027939926527595e-17,7.3176513114129474e-37,2.906225949926291e-14
4.1919966642577766e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12368600558970967,0.11858242509397876,0.022776170739476225,5.973272335030172e-14,1.201354026720819e-05,2.9233891893274257e-09,1.0169120495228477e-17,3.7178188576565795e-11,3.330780331775016e-11,1.4064606328734648e-17,9.645969466016507e-46,5.18811047885337e-21,1.7965503661643854e-28,2.7340283729081696e-08,1.3686272424356684e-27,2.5026701751824713e-28,1.9366277508296859e-16,7.87855701799049e-17,9.196628223013978e-21,1.673223489372798e-05,2.1286819297927808e-17,4.521459408042153e-10,7.45704962986235e-05,7.8366133863677e-05,9.58000181521626e-09,1.750475336025878e-07,1.007440119993981e-05,2.6835107403260503e-06,2.41520712981254e-12,3.845773328308367e-07,1.8298352256719326e-09,4.732287573131846e-17,7.398262434979458e-37,2.93563142685635e-14
4.206906543086439e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12368536861758142,0.11858211700475257,0.022776009672499032,6.078588586043405e-14,1.2091707486976506e-05,2.962905715296872e-09,1.0316780277546161e-17,3.7492528016279726e-11,3.351200505519633e-11,1.4149517369393076e-17,9.899411123409968e-46,5.231999772079424e-21,1.8247896668916577e-28,2.7462572217429505e-08,1.386773835009996e-27,2.5338591631694103e-28,1.941707426311546e-16,7.900757132410501e-17,9.288135344482224e-21,1.6817401218088902e-05,2.1566596291460376e-17,4.5671527487327024e-10,7.480012620061283e-05,7.861118540917656e-05,9.568477559381208e-09,1.7538909577886933e-07,1.0146368395107118e-05,2.6895451390790678e-06,2.445149329062635e-12,3.8335642533624314e-07,1.8388677015721126e-09,4.761837942010482e-17,7.479480475658848e-37,2.965194208669465e-14
4.221816421915102e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12368473170334708,0.1185818089369338,0.022775848608319736,6.185298636629875e-14,1.2170019841686659e-05,3.002820751686881e-09,1.0465919289919603e-17,3.780809125211076e-11,3.371659728705094e-11,1.4234577128955086e-17,1.0158378129191958e-45,5.276092392782635e-21,1.8533416433709573e-28,2.758470980863643e-08,1.4050778861230055e-27,2.5653035190257224e-28,1.946767872024958e-16,7.922903854543821e-17,9.380193083474724e-21,1.690268151234635e-05,2.184892205058137e-17,4.6130913007602496e-10,7.502958786776291e-05,7.885607980160848e-05,9.556961504967254e-09,1.7572916375990018e-07,1.021851634811198e-05,2.6955472169502516e-06,2.475402332232678e-12,3.821420382966989e-07,1.8479280234558854e-09,4.791444796632054e-17,7.56130739921793e-37,2.994914280117364e-14
4.236726300743765e-09,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12368409484683063,0.11858150089050809,0.022775687546938126,6.293414617788559e-14,1.2248476695939973e-05,3.0431368522845733e-09,1.0616545304467965e-17,3.8124875289849376e-11,3.392157824814005e-11,1.431978480398203e-17,1.0422965547601615e-45,5.320388450284281e-21,1.8822081866018797e-28,2.7706696036820023e-08,1.4235399840028765e-27,2.5970041014007517e-28,1.9518091883876014e-16,7.944997286884212e-17,9.47280239426569e-21,1.6988075301478114e-05,2.2133811689824904e-17,4.659275058871467e-10,7.525888197951e-05,7.910081772753281e-05,9.545453777174283e-09,1.760677438274663e-07,1.0290844172488082e-05,2.701517189363874e-06,2.5059688179285527e-12,3.809341216087652e-07,1.857016005947032e-09,4.821107835551284e-17,7.643745161771518e-37,3.024791624877758e-14
