Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52),C2H3X(241)
8.986355983929038e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10992806242094458,0.1987279727812639,0.16149015107521927,1.937683458418652e-06,0.0013697561779674264,7.262127708665544e-05,1.9222650162787456e-12,1.1487066146340033e-08,2.7982074337200524e-09,6.473477339969951e-16,3.2961446776161274e-38,1.0357933100405907e-18,3.736058407341408e-24,4.0316768605340003e-07,5.558556703861387e-24,1.2395932080828336e-24,3.764971605373189e-16,7.061081381157261e-18,9.556901917329471e-17,0.0003451331819959973,1.650994768971437e-09,4.020031215323821e-06,0.00148684068107541,0.01103890766887429,2.1221614936816368e-10,6.009384284403287e-07,0.0010525026542620279,1.228225141761426e-05,4.074810403937843e-07,8.76310886357233e-08,1.569927401323296e-07,2.554481719178991e-15,2.332238303150588e-33,5.970364959850819e-11
8.994506825642232e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10991849445367785,0.19872608383136492,0.16148522006911437,1.9448504558628875e-06,0.0013717506336843918,7.270779647031866e-05,1.9275491799047954e-12,1.1507231396864732e-08,2.8016579480239782e-09,6.479401853932587e-16,3.309285418124554e-38,1.0357428466472271e-18,3.7452915956247294e-24,4.0368939608971706e-07,5.569279393254592e-24,1.2427372193927891e-24,3.76681220473149e-16,7.061677595871331e-18,9.573184958454271e-17,0.00034497548137707874,1.6580411720295913e-09,4.028944066036098e-06,0.0014874052829590898,0.01104675111332357,2.1220807339272716e-10,6.013913086751205e-07,0.0010537903216511462,1.2301826486232608e-05,4.0816127953996387e-07,8.774215485049012e-08,1.572076132137717e-07,2.5572704793422744e-15,2.337279246482266e-33,5.985088657362783e-11
9.002657667355426e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10990893099723212,0.19872419538219663,0.16148029007170733,1.9520384374543236e-06,0.0013737467038363366,7.279421473752035e-05,1.9328441823070183e-12,1.1527427045043043e-08,2.805110769990756e-09,6.485329891194237e-16,3.322470684789976e-38,1.0356906108814867e-18,3.754545519256907e-24,4.04212163113972e-07,5.580019882814162e-24,1.2458870304535795e-24,3.76865960042036e-16,7.062273765642668e-18,9.5894824015397e-17,0.00034481748411877196,1.665111425803499e-09,4.037872999880866e-06,0.0014879684972456545,0.011054590866457475,2.1220015227055962e-10,6.018444434880682e-07,0.0010550788015651043,1.2321437429908941e-05,4.088411614004754e-07,8.785339552627996e-08,1.5742263806095784e-07,2.560060128841672e-15,2.342328696042157e-33,5.999841415881436e-11
9.01080850906862e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10989937204805143,0.19872230743301844,0.16147536108243588,1.9592474520440707e-06,0.0013757443883607031,7.288053176285393e-05,1.938150042263344e-12,1.1547653130828799e-08,2.808565900792537e-09,6.491261454345086e-16,3.335700617301859e-38,1.0356366073403178e-18,3.763820235284792e-24,4.0473598938761675e-07,5.590778219038132e-24,1.2490426488575181e-24,3.770513797274222e-16,7.06286989134078e-18,9.605794254638465e-17,0.00034465919203217893,1.6722055921185201e-09,4.0468180460595985e-06,0.0014885303242361935,0.011062426929334032,2.121923851958702e-10,6.022978316249296e-07,0.0010563680943263896,1.2341084286507584e-05,4.0952068358397143e-07,8.796481054254715e-08,1.576378146414723e-07,2.5628506732255427e-15,2.3473866623249772e-33,6.014623282452007e-11
9.018959350781814e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10988981760257964,0.19872041998308976,0.1614704331007382,1.9664775485811277e-06,0.0013777436871907037,7.296674742221169e-05,1.9434667785874263e-12,1.156790969412952e-08,2.812023341594066e-09,6.497196545937301e-16,3.3489753558096674e-38,1.0355808406226505e-18,3.773115800923154e-24,4.0526087717346385e-07,5.601554448538074e-24,1.2522040822039827e-24,3.772374800113351e-16,7.063465973830555e-18,9.622120525809143e-17,0.00034450060692576726,1.6793237329253207e-09,4.0557792338014115e-06,0.001489090764234407,0.011070259303014283,2.1218477136245597e-10,6.027514718243319e-07,0.0010576582002546184,1.2360767093801326e-05,4.10199843707308e-07,8.807639977633524e-08,1.5785314292243218e-07,2.565642118045109e-15,2.3524531558091627e-33,6.029434304151068e-11
9.027110192495008e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10988026765726064,0.19871853303167059,0.1614655061260529,1.9737287761125262e-06,0.0013797446002553149,7.305286159278192e-05,1.9487944101286617e-12,1.1588196774805843e-08,2.8154830935526628e-09,6.503135168484976e-16,3.3622950409243964e-38,1.035523315329355e-18,3.78243227355503e-24,4.057868287356698e-07,5.612348618039158e-24,1.2553713380993942e-24,3.7742426137437856e-16,7.064062013972274e-18,9.638461223116092e-17,0.00034434173060535,1.6864659103001035e-09,4.064756592362845e-06,0.0014896498175466068,0.011078087988562272,2.121773099657504e-10,6.03205362822855e-07,0.0010589491196665443,1.2380485889455266e-05,4.1087863939555324e-07,8.818816310369791e-08,1.5806862287048818e-07,2.568434468859161e-15,2.3575281869567037e-33,6.044274528086286e-11
9.035261034208201e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10987072220853829,0.19871664657802085,0.16146058015781933,1.9810011837834804e-06,0.0013817471274792709,7.313887415304588e-05,1.9541329557722064e-12,1.1608514412671064e-08,2.8189451578181995e-09,6.509077324464079e-16,3.37565981372012e-38,1.0354640360632025e-18,3.791769710732047e-24,4.063138463397192e-07,5.6231607743802046e-24,1.2585444241572056e-24,3.776117242957258e-16,7.064658012621605e-18,9.654816354629348e-17,0.0003441825648740841,1.6936321864448428e-09,4.073750151027635e-06,0.0014902074844817244,0.01108591298704506,2.1217000020385037e-10,6.036595033542049e-07,0.0010602408528760422,1.2400240711033517e-05,4.115570682819947e-07,8.830010040062061e-08,1.582842544518243e-07,2.5712277312446424e-15,2.3626117662129764e-33,6.059144001396168e-11
9.043411875921395e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10986118125285646,0.19871476062140095,0.16145565519547708,1.988294820837529e-06,0.0013837512687830623,7.322478498277495e-05,1.9594824344389933e-12,1.1628862647490577e-08,2.822409535533077e-09,6.515023016312403e-16,3.389069815735547e-38,1.0354030074288183e-18,3.801128170174778e-24,4.068419322524082e-07,5.633990964513743e-24,1.261723347997882e-24,3.777998692531111e-16,7.065253970629613e-18,9.671185928424543e-17,0.0003440231115324647,1.700822623687515e-09,4.082759939106508e-06,0.0014907637653513224,0.011093734299532735,2.1216284127426476e-10,6.041138921442686e-07,0.0010615334001940913,1.2420031596009354e-05,4.1223512800814676e-07,8.841221154067114e-08,1.5850003763215652e-07,2.574021910781015e-15,2.3677039040065785e-33,6.074042771249825e-11
9.051562717634589e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10985164478665886,0.1987128751610714,0.16145073123846637,1.9956097366166876e-06,0.001385757024082926,7.331059396302773e-05,1.9648428650857496e-12,1.1649241518981348e-08,2.825876227832205e-09,6.520972246429509e-16,3.402525188975567e-38,1.0353402340326425e-18,3.810507709773068e-24,4.073710887418282e-07,5.644839235506058e-24,1.2649081172488843e-24,3.779886967228223e-16,7.065849888842787e-18,9.687569952582783e-17,0.00034386337237830356,1.7080372844823326e-09,4.091785985936958e-06,0.0014913186604696,0.011101551927098404,2.1215583237551737e-10,6.045685279159286e-07,0.0010628267619287829,1.2439858581748011e-05,4.129128162237584e-07,8.852449639576102e-08,1.5871597237673236e-07,2.5768170130519053e-15,2.3728046107491497e-33,6.08897088484671e-11
9.059713559347783e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10984211280638939,0.1987109901962929,0.16144580828622795,2.002945980561588e-06,0.0013877643932908436,7.339630097614701e-05,1.9702142667050098e-12,1.1669651066811402e-08,2.8293452358429797e-09,6.526925017176669e-16,3.4160260759128063e-38,1.0352757204828858e-18,3.819908387586379e-24,4.0790131807734783e-07,5.655705634537252e-24,1.268098739544651e-24,3.7817820717969185e-16,7.066445768103025e-18,9.703968435190579e-17,0.00034370334920672414,1.7152762314099772e-09,4.100828320883018e-06,0.0014918721701533935,0.011109365870818214,2.121489727093672e-10,6.050234093907797e-07,0.0010641209383853115,1.245972170550646e-05,4.1359013058682086e-07,8.863695483820858e-08,1.589320586503313e-07,2.5796130436610845e-15,2.377913896835207e-33,6.10392838941638e-11
9.067864401060977e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10983258530849181,0.19870910572632652,0.16144088633820294,2.010303602211631e-06,0.0013897733763145333,7.348190590575686e-05,1.9755966583251337e-12,1.169009133059929e-08,2.8328165606852572e-09,6.53288133087683e-16,3.4295726194891974e-38,1.03520947138949e-18,3.8293302618441275e-24,4.0843262252959834e-07,5.666590208901288e-24,1.2712952225265837e-24,3.783684010970902e-16,7.067041609247657e-18,9.720381384339732e-17,0.0003435430438101603,1.722539527177831e-09,4.109886973335051e-06,0.001492424294722195,0.011117176131771338,2.121422614770949e-10,6.054785352824776e-07,0.0010654159298659532,1.2479621004450117e-05,4.142670687635738e-07,8.874958673824289e-08,1.5914829641726408e-07,2.5824100082154614e-15,2.38303177264198e-33,6.11891533221823e-11
9.076015242774171e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10982306228940987,0.19870722175043345,0.16143596539383315,2.0176826512051226e-06,0.0013917839730574495,7.356740863675967e-05,1.980990059010325e-12,1.171056234991356e-08,2.8362902034713424e-09,6.538841189814538e-16,3.4431649631175416e-38,1.035141491364082e-18,3.8387733909460186e-24,4.0896500437045555e-07,5.677493006006048e-24,1.2744975738430256e-24,3.78559278946917e-16,7.06763741310946e-18,9.736808808127237e-17,0.00034338245797833515,1.7298272346202139e-09,4.118961972709517e-06,0.0014929750344981532,0.011124982711040007,2.121356978802851e-10,6.059339043000488e-07,0.0010667117366700677,1.2499556515638235e-05,4.14943628428513e-07,8.886239196357118e-08,1.593646856413713e-07,2.5852079123223584e-15,2.38815824852923e-33,6.13393176054125e-11
9.084166084487365e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.1098135437455874,0.1987053382678753,0.16143104545256062,2.0250831772794274e-06,0.0013937961834187722,7.365280905533314e-05,1.9863944878606376e-12,1.1731064164272226e-08,2.839766165305954e-09,6.544804596235906e-16,3.456803250683075e-38,1.0350717850199354e-18,3.848237833462389e-24,4.0949846587302177e-07,5.688414073373383e-24,1.2777058011492446e-24,3.7875084119959227e-16,7.068233180516645e-18,9.7532507146552e-17,0.00034322159349825103,1.7371394166986132e-09,4.128053348448756e-06,0.001493524389806078,0.011132785609709494,2.1212928112415458e-10,6.063895151527268e-07,0.0010680083590941024,1.2519528276014586e-05,4.15619807264397e-07,8.897537038258855e-08,1.595812262860242e-07,2.5880067616109678e-15,2.393293334839082e-33,6.148977721703775e-11
9.092316926200559e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.1098040296734682,0.19870345527791367,0.16142612651382818,2.0325052302711087e-06,0.0013958100072934034,7.37381070489273e-05,1.9918099640119983e-12,1.1751596813142251e-08,2.8432444472862135e-09,6.55077155234855e-16,3.470487626545049e-38,1.035000356971927e-18,3.857723648134548e-24,4.100330093116115e-07,5.69935345863916e-24,1.2809199121074197e-24,3.789430883240497e-16,7.068828912292889e-18,9.769707112030725e-17,0.0003430604521541921,1.7444761365019207e-09,4.13716113002075e-06,0.0014940723609734527,0.011140584828868122,2.12123010413826e-10,6.068453665424752e-07,0.0010693057974315615,1.2539536322428339e-05,4.1629560296225364e-07,8.908852186234844e-08,1.5979791831412395e-07,2.590806561715261e-15,2.3984370418958622e-33,6.164053263053211e-11
9.100467767913752e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10979452006949612,0.19870157277981065,0.16142120857707898,2.039948860116073e-06,0.0013978254445719677,7.382330250626158e-05,1.997236506636218e-12,1.1772160335938989e-08,2.846725050501615e-09,6.556742060321547e-16,3.484218235538308e-38,1.0349272118364948e-18,3.8672308938751e-24,4.105686369617321e-07,5.7103112095533104e-24,1.2841399143866163e-24,3.791360207877282e-16,7.069424609257326e-18,9.786178008365823e-17,0.00034289903572770614,1.7518374572466637e-09,4.146285346918913e-06,0.0014946189483304412,0.011148380369607285,2.1211688495401183e-10,6.073014571644129e-07,0.0010706040519730075,1.2559580691626382e-05,4.169710132213866e-07,8.920184626639195e-08,1.600147616881006e-07,2.5936073182653963e-15,2.4035893800059177e-33,6.179158431965801e-11
9.108618609626946e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.1097850149301149,0.19869969077282845,0.16141629164175672,2.0474141168497155e-06,0.0013998424951407985,7.390839531732164e-05,2.0026741349410044e-12,1.1792754772025671e-08,2.8502079760340093e-09,6.562716122285366e-16,3.497995222974868e-38,1.0348523542315965e-18,3.876759629768301e-24,4.111053511000662e-07,5.721287373979885e-24,1.2873658156627698e-24,3.793296390565629e-16,7.070020272224566e-18,9.802663411777317e-17,0.00034273734599758775,1.7592234422772426e-09,4.155426028661855e-06,0.0014951641522098905,0.011156172233021433,2.121109039531364e-10,6.077577857149285e-07,0.001071903123006069,1.2579661420233829e-05,4.1764603574938164e-07,8.931534345881792e-08,1.6023175636991333e-07,2.5964090369142855e-15,2.40875035945744e-33,6.194293275846353e-11
9.11676945134014e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10977551425176851,0.19869780925622949,0.1614113757073056,2.05490105060706e-06,0.0014018611588819362,7.39933853733565e-05,2.0081228681699767e-12,1.1813380160712882e-08,2.853693224957579e-09,6.568693740331838e-16,3.511818734645512e-38,1.0347757887766673e-18,3.8863099150703815e-24,4.116431540044562e-07,5.7322819998970995e-24,1.2905976236186716e-24,3.7952394359497723e-16,7.070615902004698e-18,9.819163330386736e-17,0.00034257538473988363,1.7666341550661638e-09,4.164583204793148e-06,0.001495707972947339,0.011163960420208096,2.1210506662015143e-10,6.082143508848753e-07,0.0010732030108154156,1.2599778544775102e-05,4.1832066826211285e-07,8.942901330362785e-08,1.6044890232104973e-07,2.5992117233223752e-15,2.4139199905203116e-33,6.209457842127976e-11
9.124920293053334e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10976601803090072,0.19869592822927656,0.16140646077317025,2.062409711622907e-06,0.001403881435673129,7.407827256687535e-05,2.0135827256026766e-12,1.1834036541257997e-08,2.8571807983388204e-09,6.574674916514096e-16,3.525688916821371e-38,1.0346975200925781e-18,3.8958818092098955e-24,4.1218204795388636e-07,5.743295135397376e-24,1.2938353459439447e-24,3.797189348658764e-16,7.07121149940331e-18,9.835677772320231e-17,0.0003424131537278794,1.7740696592142737e-09,4.1737569048811024e-06,0.0014962504108810316,0.011171744932267873,2.1209937216305965e-10,6.086711513556791e-07,0.0010745037156827445,1.2619932101677554e-05,4.189949084837486e-07,8.954285566040644e-08,1.6066619950252556e-07,2.602015383142123e-15,2.419098283445919e-33,6.224652178271843e-11
9.133071134766528e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10975652626395555,0.19869404769123256,0.16140154683879596,2.0699401502319693e-06,0.0014059033253878194,7.416305679164466e-05,2.019053726554583e-12,1.1854723952864652e-08,2.860670697236515e-09,6.580659652846514e-16,3.539605916255531e-38,1.0346175528015946e-18,3.9054753717880455e-24,4.127220352284625e-07,5.7543268286873984e-24,1.2970789903350246e-24,3.7991461333063657e-16,7.071807065221467e-18,9.852206745708463e-17,0.00034225065473207606,1.7815300184509962e-09,4.182947158518536e-06,0.001496791466351915,0.011179525770304444,2.1209381979325675e-10,6.091281858101522e-07,0.0010758052378867975,1.2640122127242963e-05,4.1966875414675754e-07,8.965687038848506e-08,1.608836478748842e-07,2.6048200220483113e-15,2.424285248466972e-33,6.239876331766905e-11
9.141221976479722e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10974703894737692,0.19869216764136083,0.16139663390362838,2.077492416869022e-06,0.0014079268278951423,7.424773794268506e-05,2.0245358903771234e-12,1.1875442434682235e-08,2.8641629227017137e-09,6.586647951304664e-16,3.5535698801846245e-38,1.0345358915273358e-18,3.9150906625790276e-24,4.132631181093979e-07,5.76537712808815e-24,1.3003285644951454e-24,3.8011097944909726e-16,7.07240260025577e-18,9.868750258686517e-17,0.0003420878895201952,1.7890152966345642e-09,4.192153995322538e-06,0.0014973311397036468,0.011187302935424588,2.1208840872340271e-10,6.095854529285276e-07,0.001077107577703343,1.2660348657662785e-05,4.203422029919138e-07,8.977105734880961e-08,1.6110124739819583e-07,2.6076256457269926e-15,2.429480895797355e-33,6.255130350129644e-11
9.149372818192916e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10973755607760885,0.19869028807892475,0.1613917219671137,2.0850665620690397e-06,0.0014099519430599225,7.433231591626815e-05,2.0300292364576845e-12,1.1896192025805328e-08,2.8676574757777152e-09,6.592639813825285e-16,3.5675809563304414e-38,1.0344525408947306e-18,3.924727741530363e-24,4.1380529887899496e-07,5.776446082034966e-24,1.3035840761343178e-24,3.803080336795554e-16,7.072998105298311e-18,9.885308319393793e-17,0.000341924859857174,1.7965255577522592e-09,4.201377444934234e-06,0.001497869431282616,0.011195076428738163,2.1208313816503325e-10,6.100429513791441e-07,0.001078410735405147,1.2680611729036526e-05,4.2101525276830306e-07,8.98854163974567e-08,1.6131899803205806e-07,2.6104322598528053e-15,2.4346852356319434e-33,6.270414280903797e-11
9.15752365990611e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10972807765109545,0.19868840900318807,0.16138681102869856,2.0926626364673376e-06,0.00141197867074267,7.44167906099137e-05,2.035533784219623e-12,1.1916972765273133e-08,2.871154357500042e-09,6.598635242306189e-16,3.58163929290153e-38,1.0343675055299786e-18,3.9343866687632404e-24,4.1434857982062403e-07,5.787533739077571e-24,1.3068455329693034e-24,3.8050577647875375e-16,7.07359358113672e-18,9.901880935973916e-17,0.0003417615675051353,1.804060865920643e-09,4.210617537018558e-06,0.0014984063414379323,0.011202846251358138,2.1207800733233591e-10,6.10500679830293e-07,0.0010797147112619973,1.2700911377338535e-05,4.216879012333278e-07,8.99999473884784e-08,1.6153689973559507e-07,2.6132398701205477e-15,2.439898278146408e-33,6.285728171660106e-11
9.165674501619303e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.1097186036642808,0.19868653041341477,0.1613819010878302,2.100280690799716e-06,0.0014140070107995669,7.450116192238625e-05,2.0410495531222803e-12,1.1937784692068996e-08,2.874653568896416e-09,6.604634238606245e-16,3.595745038594819e-38,1.0342807900605072e-18,3.9440675045728465e-24,4.1489296321870796e-07,5.798640147880127e-24,1.3101129427236048e-24,3.807042083018731e-16,7.074189028554142e-18,9.918468116574638e-17,0.00034159801422338905,1.8116212853857969e-09,4.219874301264007e-06,0.001498941870521439,0.011210612404400576,2.120730154414344e-10,6.109586369517889e-07,0.0010810195055406938,1.2721247638419916e-05,4.223601461527122e-07,9.011465017949397e-08,1.6175495246745585e-07,2.6160484822404757e-15,2.4451200334970758e-33,6.301072069996043e-11
9.173825343332497e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10970913411360908,0.19868465230886917,0.16137699214395626,2.1079207759025965e-06,0.001416036963082472,7.458542975369219e-05,2.046576562660986e-12,1.1958627845119854e-08,2.878155110986745e-09,6.610636804545327e-16,3.6098983425972283e-38,1.03419239911493e-18,3.9537703094287006e-24,4.154384513587069e-07,5.809765357221272e-24,1.3133863131274446e-24,3.809033296025267e-16,7.074784448329279e-18,9.93506986934773e-17,0.00034143420176843675,1.8192068805235544e-09,4.2291477673824125e-06,0.001499476018887726,0.01121837488898465,2.1206816170767934e-10,6.114168214000062e-07,0.0010823251185050086,1.2741620548042687e-05,4.230319853005073e-07,9.022952462380443e-08,1.6197315618581576e-07,2.6188581019097586e-15,2.4503505118207492e-33,6.31644602353554e-11
9.181976185045691e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10969966899552457,0.19868277468881565,0.16137208419652488,2.1155829427131665e-06,0.001418068527438917,7.466959400507664e-05,2.052114832367075e-12,1.197950226329563e-08,2.881658984783096e-09,6.616642941904251e-16,3.624099354587292e-38,1.0341023373230084e-18,3.963495143975e-24,4.159850465270935e-07,5.820909415994164e-24,1.3166656519177336e-24,3.811031408327495e-16,7.075379841236372e-18,9.951686202448898e-17,0.00034127013189393915,1.8268177158397397e-09,4.238437965108691e-06,0.001500008786894135,0.01122613370623266,2.1206344534798334e-10,6.118752318277056e-07,0.0010836315504157052,1.2762030141849748e-05,4.237034164590963e-07,9.034457056977443e-08,1.621915108483763e-07,2.6216687348415566e-15,2.4555897232344997e-33,6.331850079928728e-11
9.190127026758885e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10969020830647162,0.19868089755251908,0.16136717724498484,2.1232672422695158e-06,0.0014201017037120908,7.475365457902027e-05,2.0576643818078924e-12,1.2000407985408727e-08,2.8851651912896723e-09,6.622652652424721e-16,3.6383482247367874e-38,1.0340106093156056e-18,3.973242069030941e-24,4.1653275101133686e-07,5.832072373206526e-24,1.3199509668380625e-24,3.8130364244298753e-16,7.075975208045211e-18,9.96831712403767e-17,0.0003411058063507094,1.8344538559704037e-09,4.247744924200619e-06,0.001500540174900754,0.011233888857270006,2.120588655815633e-10,6.123338668939139e-07,0.0010849388015305497,1.2782476455346082e-05,4.2437443741919876e-07,9.045978787097333e-08,1.6241001641236228e-07,2.624480386768184e-15,2.460837677835523e-33,6.347284286851663e-11
9.198277868472079e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10968075204289458,0.19867902089924439,0.16136227128878522,2.1309737257107783e-06,0.0014221364917408402,7.483761137923617e-05,2.0632252305868033e-12,1.2021345050213577e-08,2.8886737315027965e-09,6.628665937809303e-16,3.6526451037123614e-38,1.033917219724649e-18,3.983011145591064e-24,4.1708156709989075e-07,5.843254277980677e-24,1.3232422656386835e-24,3.815048348820946e-16,7.076570549521163e-18,9.98496264227731e-17,0.0003409412268867264,1.8421153656820594e-09,4.257068674438574e-06,0.0015010701832704387,0.011241640343225232,2.120544216278439e-10,6.127927252447346e-07,0.0010862468721042574,1.2802959523945095e-05,4.2504504597987544e-07,9.057517637891305e-08,1.626286728345225e-07,2.627293063410055e-15,2.4660943857009855e-33,6.362748692006058e-11
9.205613626013953e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10967224518651857,0.19867733232367366,0.16135785677876674,2.1379285703775433e-06,0.0014239691788810456,7.491308369430282e-05,2.0682396716531084e-12,1.2040215238522673e-08,2.8918334138307988e-09,6.634080952539832e-16,3.665553467262732e-38,1.033831752267962e-18,3.991822304584801e-24,4.1757645389345476e-07,5.853334233134725e-24,1.3262095571878194e-24,3.81686499105661e-16,7.077106335818905e-18,9.999956095579343e-17,0.0003407928897092938,1.8490324690491404e-09,4.265474430714105e-06,0.0015015460115157145,0.011248613547874974,2.1205053754441714e-10,6.132058875422112e-07,0.001087424836465994,1.2821425740479505e-05,4.256482392706243e-07,9.06791722874533e-08,1.6282559256207723e-07,2.6298253532561457e-15,2.4708329151334575e-33,6.376692515578836e-11
9.212949383555828e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10966374190930621,0.19867564413822006,0.16135344307412744,2.144901462918799e-06,0.0014258031712856174,7.498847180718998e-05,2.073263295432792e-12,1.2059110873924651e-08,2.8949949879768935e-09,6.639498865443527e-16,3.678500950940861e-38,1.0337449460593741e-18,4.0006515005575176e-24,4.180722446105518e-07,5.8634296116674604e-24,1.3291817076223241e-24,3.818687235878325e-16,7.07764210276508e-18,1.001496138473983e-16,0.0003406443495398239,1.8559702217426273e-09,4.273893833699401e-06,0.0015020207228196622,0.01125558378555196,2.1204676226992006e-10,6.136192286086984e-07,0.001088603464974688,1.2839921782881538e-05,4.2625109514911215e-07,9.07833066347796e-08,1.6302263441713603e-07,2.632358481955269e-15,2.4755785501738277e-33,6.390660873188176e-11
9.220285141097702e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10965524220866567,0.1986739563423484,0.1613490301744667,2.15189244082546e-06,0.0014276384688280315,7.506377565025253e-05,2.07829611629158e-12,1.2078031984548669e-08,2.8981584546509353e-09,6.644919677680007e-16,3.6914876656174227e-38,1.0336568044776058e-18,4.0094987783398644e-24,4.185689409214231e-07,5.8735404496273095e-24,1.3321587226058747e-24,3.8205150865247415e-16,7.078177850908444e-18,1.0029978515717143e-16,0.00034049560764663127,1.8629286712493095e-09,4.2823269051503764e-06,0.0015024943174525665,0.011262551057085405,2.120430952383149e-10,6.140327474547529e-07,0.0010897827578097207,1.2858447676711554e-05,4.2685361202820166e-07,9.0887579314922e-08,1.632197983671775e-07,2.6348924536952687e-15,2.480331298125972e-33,6.40465379966085e-11
9.227620898639577e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10964674608200518,0.1986722689355236,0.16134461807938433,2.1589015416550777e-06,0.001429475071378919,7.513899515664615e-05,2.0833381486188487e-12,1.2096978598484434e-08,2.9013238145575574e-09,6.650343390383114e-16,3.7045137224918616e-38,1.033567330901972e-18,4.018364182878368e-24,4.1906654449690803e-07,5.883666783137986e-24,1.3351406078064626e-24,3.822348546223873e-16,7.078713580794873e-18,1.0045007494471861e-16,0.0003403466652961415,1.8699078651421606e-09,4.290773666837162e-06,0.0015029667956865554,0.011269515363306592,2.1203953588319092e-10,6.144464430743038e-07,0.0010909627151484422,1.2877003447481308e-05,4.2745578832623846e-07,9.099199020887483e-08,1.63417084379371e-07,2.6374272726642827e-15,2.4850911662801703e-33,6.418671329839771e-11
9.233884085235945e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.109639495011811,0.19867082855419108,0.1613408517190591,2.1649002027482413e-06,0.0014310441744559677,7.520314992675216e-05,2.087650279186048e-12,1.2113175206314833e-08,2.9040278617259747e-09,6.654976390962622e-16,3.7156664403851774e-38,1.033489887819692e-18,4.0259477436580474e-24,4.1949211202839174e-07,5.892324821840973e-24,1.3376903659966995e-24,3.8239183745909924e-16,7.079170966857146e-18,1.0057848446579386e-16,0.00034021934232212204,1.8758830741379745e-09,4.297996266639156e-06,0.001503369308963973,0.011275459062940477,2.1203658173172618e-10,6.147997908449015e-07,0.0010919706753442556,1.289286981702657e-05,4.2796964890742177e-07,9.108124433433663e-08,1.6358562151082508e-07,2.639592145992391e-15,2.4891607279356064e-33,6.430658835059822e-11
9.240147271832314e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.10963224654338549,0.19866938845573343,0.16133708594469515,2.170912125518265e-06,0.0014326142286452592,7.526724313041269e-05,2.0919691439899483e-12,1.212939044279589e-08,2.9067332899180553e-09,6.659611507334737e-16,3.7268479878713027e-38,1.0334114783413668e-18,4.033544578988167e-24,4.199183431739761e-07,5.900994205063363e-24,1.340243682023891e-24,3.8254922960470586e-16,7.079628340343068e-18,1.0070698043243124e-16,0.00034009187493144635,1.8818734693112077e-09,4.305228875453455e-06,0.001503771008807963,0.011281400602122224,2.1203370530783054e-10,6.151532661282963e-07,0.0010929791201692584,1.2908757999804036e-05,4.2848325909347183e-07,9.11705990575975e-08,1.6375424757513836e-07,2.6417576425914008e-15,2.4932354897237523e-33,6.442664322391099e-11
