Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52),C2H3X(241),CHOX(231)
2.6402830798886776e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12335147351779789,0.20119284421370437,0.16748914071991905,4.81996558051571e-13,8.234792012108566e-06,1.0656959370192446e-09,1.578404320814402e-17,3.0351195715365984e-11,2.4033068074990353e-11,1.0084381927297839e-17,1.5749098699304387e-46,2.5751745235408957e-21,6.904631946657119e-29,2.6471278516011974e-08,4.682028265599063e-28,1.1290325344898237e-28,1.568370372540757e-16,2.5743083819112476e-18,2.9809113000011344e-20,1.2900977039720413e-05,5.643808498320404e-17,1.204571835974065e-09,8.434923844709147e-05,0.0004103152487755396,2.184548434720416e-09,2.0571177702002973e-07,6.820009568362835e-06,2.279655458305526e-06,4.237361694559438e-13,5.953925463809733e-07,1.5439431306918723e-09,2.9269653042605703e-17,2.4128566274870416e-37,1.6207815406531532e-14,5.9171086196379105e-08
2.6455140754191183e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12335045896804064,0.20119266009831133,0.16748872741563478,4.871378407726904e-13,8.267613050918772e-06,1.0739113155370805e-09,1.5922639729305503e-17,3.050341042306204e-11,2.411859281655543e-11,1.0119978353188242e-17,1.59930598945347e-46,2.587600460042451e-21,6.969996415270261e-29,2.6549383107244573e-08,4.719415368084885e-28,1.136972449086521e-28,1.5712702721023977e-16,2.5783606344803985e-18,2.9978176922336636e-20,1.2938004381419183e-05,5.693569971371649e-17,1.2121320739603738e-09,8.45004323113927e-05,0.0004111096856767945,2.1831214097783066e-09,2.059773083277508e-07,6.8486347289038415e-06,2.28338541195426e-06,4.271089894504856e-13,5.944381769727066e-07,1.5469301827390667e-09,2.936911550466026e-17,2.4311285824741897e-37,1.6307384163202358e-14,5.938733637820379e-08
2.650745070949559e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233494444488507,0.20119247598901574,0.16748831411916903,4.923213544607916e-13,8.300474297454463e-06,1.0821737350032814e-09,1.6062102038164415e-17,3.0656017681173045e-11,2.4204226946128165e-11,1.0155618244564612e-17,1.6240195911790776e-46,2.6000600515719195e-21,7.035809539090422e-29,2.6627463035258497e-08,4.757003729556725e-28,1.1449495777429932e-28,1.574164993528381e-16,2.5824075937770542e-18,3.014783650998471e-20,1.2975063081309472e-05,5.743666428867515e-17,1.2197193092710566e-09,8.465157896577415e-05,0.000411904064036226,2.1816948514956687e-09,2.062423394180173e-07,6.877311361783632e-06,2.2871054976821152e-06,4.305041122659626e-13,5.934864867623607e-07,1.5499280957725008e-09,2.9468671152456425e-17,2.449498817261475e-37,1.6407294062498727e-14,5.960359105214732e-08
2.6559760664799997e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12334842996021275,0.20119229188581614,0.16748790083052148,4.975473383665461e-13,8.333375682233994e-06,1.0904833703652592e-09,1.6202433194399585e-17,3.0809017254005875e-11,2.4289970253673003e-11,1.0191301506598757e-17,1.6490540005663728e-46,2.6125533175721144e-21,7.102073155356016e-29,2.670551814037732e-08,4.794793877062635e-28,1.1529639957470022e-28,1.5770545510601818e-16,2.5864492650278474e-18,3.0318092486635526e-20,1.3012153081702205e-05,5.79409958726536e-17,1.2273335547663493e-09,8.4802678490982e-05,0.0004126983839369618,2.1802687646602853e-09,2.0650687107914246e-07,6.906039357448737e-06,2.2908157462264444e-06,4.339216545302574e-13,5.925374640111688e-07,1.5529368254271902e-09,2.956831962395905e-17,2.4679676052501983e-37,1.6507545199264432e-14,5.981984912883518e-08
2.663216054279143e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12334702590207589,0.20119203708683658,0.16748732882902034,5.048509052431199e-13,8.378979114895332e-06,1.102062590810337e-09,1.6398098443358392e-17,3.102142395596954e-11,2.4408823479733008e-11,1.0240760497543022e-17,1.684238531793975e-46,2.629900283572984e-21,7.194532332948494e-29,2.6813509484216082e-08,4.847431429320925e-28,1.1641180555018087e-28,1.5810453656879251e-16,2.5920344473803024e-18,3.0554721482094685e-20,1.3063539231807013e-05,5.864460583690421e-17,1.2379166786543284e-09,8.50117310049742e-05,0.0004137976704207823,2.178295768033611e-09,2.068721750557336e-07,6.945885032501047e-06,2.295934763252946e-06,4.3868892871270956e-13,5.912283430677053e-07,1.557118837659064e-09,2.970639110373413e-17,2.493692536097471e-37,1.664686148889645e-14,6.011916589807157e-08
2.670456042078286e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12334562190239469,0.20119178229952786,0.1674867568424944,5.122369266878471e-13,8.42465911997652e-06,1.1137330595672119e-09,1.6595442047732237e-17,3.123458109013147e-11,2.4527884891572314e-11,1.0290302137875031e-17,1.7200529978047062e-46,2.6473118449728588e-21,7.287862880440656e-29,2.6921452555862075e-08,4.900457928607934e-28,1.1753438896078526e-28,1.5850263528681235e-16,2.597609523637991e-18,3.079249621843461e-20,1.3114985078838093e-05,5.935474464162516e-17,1.2485516014980682e-09,8.522069360560318e-05,0.00041489684529906,2.1763236959793754e-09,2.0723652592258941e-07,6.985828599751073e-06,2.3010350759133924e-06,4.434996857179433e-13,5.899242788643859e-07,1.5613213698222919e-09,2.9844638749439556e-17,2.519607502500589e-37,1.6786831880463086e-14,6.041848427232289e-08
2.677696029877429e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12334421796112827,0.201191527523886,0.1674861848709428,5.197060437466814e-13,8.470415513904807e-06,1.1254952430318498e-09,1.6794472131469918e-17,3.14484880157927e-11,2.464715393549976e-11,1.0339926177642753e-17,1.756506463878796e-46,2.664788052684638e-21,7.382069683009482e-29,2.7029346941554003e-08,4.953874768434373e-28,1.1866416960930859e-28,1.5889975497806584e-16,2.603174507701807e-18,3.1031418599303054e-20,1.3166490470862108e-05,6.007145849221801e-17,1.2592383565069656e-09,8.542956650570689e-05,0.00041599590879080797,2.1743525608849772e-09,2.0759992577089847e-07,7.025869770533648e-06,2.3061167650436446e-06,4.4835423871814207e-13,5.886252409307384e-07,1.5655443068406367e-09,2.9983061607545615e-17,2.5457132263190956e-37,1.6927456614739106e-14,6.071780143726813e-08
2.684936017676572e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12334281407823572,0.2011912727599071,0.16748561291436473,5.272589000652716e-13,8.516248113356516e-06,1.137349608585954e-09,1.6995196822986818e-17,3.166314408624036e-11,2.4766630059054187e-11,1.0389632367461562e-17,1.7936080926200964e-46,2.6823289573763092e-21,7.477157631153537e-29,2.7137192231190733e-08,5.007683340801725e-28,1.1980116723692882e-28,1.5929589933846617e-16,2.608729413529831e-18,3.127149052254556e-20,1.3218055256333518e-05,6.07947938661342e-17,1.2699769765525629e-09,8.563834991764129e-05,0.0004170948611145045,2.172382375014397e-09,2.079623766922088e-07,7.066008256886532e-06,2.3111799112170963e-06,4.532529024207162e-13,5.873311990485453e-07,1.5697875346076282e-09,3.012165872816018e-17,2.572010428231258e-37,1.7068735928438764e-14,6.101711460673665e-08
2.6921760054757153e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12334141025367606,0.20119101800758724,0.16748504097275935,5.348961418886634e-13,8.562156735256207e-06,1.149296624595037e-09,1.7197624255110057e-17,3.187854864880561e-11,2.488631271100514e-11,1.0439420458514005e-17,1.8313671446140844e-46,2.699934609471645e-21,7.573131620619082e-29,2.7244988018300282e-08,5.061885036193012e-28,1.2094540152288677e-28,1.59691072042025e-16,2.614274255209071e-18,3.151271388021869e-20,1.3269679284091478e-05,6.152479751420708e-17,1.280767494171655e-09,8.584704405328075e-05,0.00041819370248809365,2.170413150261293e-09,2.083238807782418e-07,7.106243771555793e-06,2.3162245947399743e-06,4.581959930696832e-13,5.86042123252563e-07,1.5740509399798695e-09,3.026042916495541e-17,2.5984998277253615e-37,1.7210670054258272e-14,6.131642102243959e-08
2.6994159932748584e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12334000648740816,0.20119076326692262,0.16748446904612582,5.426184180609636e-13,8.608141196779391e-06,1.1613367604058922e-09,1.7401762565026214e-17,3.2094701044920924e-11,2.500620134135206e-11,1.0489290202550016e-17,1.8697929790930796e-46,2.7176050591508575e-21,7.669996552326674e-29,2.7352733900022218e-08,5.116481243563845e-28,1.220968920849473e-28,1.6008527674105338e-16,2.6198090467717013e-18,3.175509055860332e-20,1.3321362403355318e-05,6.22615164620178e-17,1.2916099415690975e-09,8.605564912401787e-05,0.0004192924331289864,2.1684448985643668e-09,2.0868444012112531e-07,7.146576027996882e-06,2.3212508956497954e-06,4.631838284524475e-13,5.847579838269881e-07,1.5783344107646775e-09,3.039937197470779e-17,2.6251821430914255e-37,1.735325922091431e-14,6.161571795374083e-08
2.7066559810740015e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12333860277939089,0.20119050853790926,0.16748389713446332,5.504263800250447e-13,8.654201315350641e-06,1.1734704863449064e-09,1.7607619894226548e-17,3.2311600610177465e-11,2.5126295401323365e-11,1.0539241351886454e-17,1.9088950545942445e-46,2.735340356351309e-21,7.767757332297685e-29,2.746042947707262e-08,5.171473350333329e-28,1.232556584787719e-28,1.6047851706632378e-16,2.6253338023742145e-18,3.199862243821778e-20,1.3373104463722089e-05,6.300499801121711e-17,1.302504350620936e-09,8.626416534076378e-05,0.0004203910532540621,2.1664776321846764e-09,2.0904405681306475e-07,7.1870047403803455e-06,2.3262588937099503e-06,4.682167278988731e-13,5.834787513066595e-07,1.582637835717013e-09,3.053848621701811e-17,2.652058091412627e-37,1.7496503653186867e-14,6.191500269737937e-08
2.7138959688731446e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12333719912958294,0.2011902538205434,0.167483325237771,5.583206818221866e-13,8.700336908646795e-06,1.185698273715443e-09,1.7815204388455955e-17,3.252924667438254e-11,2.524659434337955e-11,1.0589273659407427e-17,1.9486829296281102e-46,2.7531405507681463e-21,7.866418871581472e-29,2.7568074353728903e-08,5.226862742375326e-28,1.244217201984743e-28,1.6087079662727087e-16,2.630848536079814e-18,3.2243311393831107e-20,1.3424905315162121e-05,6.375528974089496e-17,1.3134507528771305e-09,8.647259291394806e-05,0.00042148956307966676,2.164511362709569e-09,2.0940273294652657e-07,7.22752962359368e-06,2.3312486684087876e-06,4.732950122887951e-13,5.822043964745465e-07,1.5869611045268276e-09,3.067777095457472e-17,2.6791283885573276e-37,1.764040357195644e-14,6.221427257724996e-08
2.7211359566722877e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.123335795537943,0.20118999911482108,0.16748275335604812,5.66301980091785e-13,8.746547794593924e-06,1.1980205947964617e-09,1.8024524197658075e-17,3.274763856161515e-11,2.536709762121244e-11,1.0639386878563443e-17,1.989166263335917e-46,2.7710056918550265e-21,7.965986086182254e-29,2.7675668137789846e-08,5.2826508040094375e-28,1.2559509667557858e-28,1.6126211901214279e-16,2.6363532621720785e-18,3.248915929447623e-20,1.3476764808017166e-05,6.451243950889148e-17,1.3244491795647222e-09,8.668093205351896e-05,0.00042258796282161533,2.1625461010263357e-09,2.0976047061387175e-07,7.2681503932482095e-06,2.336220298953405e-06,4.7841900404823e-13,5.809348903641632e-07,1.5913041078151507e-09,3.08172252533091e-17,2.7063937491705796e-37,1.7784959194247454e-14,6.251352494411451e-08
2.728375944471431e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233343920044297,0.20118974442073848,0.16748218148929375,5.743709340709564e-13,8.79283379137242e-06,1.210437922839518e-09,1.8235587475926416e-17,3.2966775590284004e-11,2.548780468974088e-11,1.0689580763372122e-17,2.0303548161642202e-46,2.7889358288247126e-21,8.06646389698699e-29,2.77832104405684e-08,5.338838917992587e-28,1.2677580728006e-28,1.6165248778821183e-16,2.6418479947801738e-18,3.2736168003463206e-20,1.3528682792995424e-05,6.527649545318407e-17,1.335499661590361e-09,8.68891829689436e-05,0.00042368625269519327,2.1605818593487086e-09,2.1011727190762964e-07,7.308866765675952e-06,2.3411738642705277e-06,4.835890271601274e-13,5.796702042523449e-07,1.595666737118363e-09,3.095684818237497e-17,2.7338548866665552e-37,1.7930170733262664e-14,6.281275717540823e-08
2.735615932270574e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233329885290015,0.20118948973829182,0.1674816096375071,5.825282055942561e-13,8.839194717412798e-06,1.2229507320677476e-09,1.8448402381449198e-17,3.318665707318066e-11,2.5608715005111945e-11,1.0739855068416764e-17,2.0722584505209626e-46,2.806931010649818e-21,8.167857229692604e-29,2.7890700876846083e-08,5.3954284655100735e-28,1.2796387131884506e-28,1.620419065019149e-16,2.6473327483488632e-18,3.298433937839234e-20,1.3580659121170341e-05,6.604750599318652e-17,1.3466022295435269e-09,8.709734586920793e-05,0.00042478443291515716,2.1586186501239126e-09,2.1047313892013425e-07,7.34967845793844e-06,2.346109442999459e-06,4.88805407157284e-13,5.784103096636277e-07,1.6000488848864676e-09,3.109663881420891e-17,2.7615125132201288e-37,1.807603839842732e-14,6.311196667493785e-08
2.742855920069717e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233315851116169,0.20118923506747718,0.16748103780068735,5.907744590932313e-13,8.885630391403109e-06,1.2355594976722909e-09,1.866297707646318e-17,3.340728231753916e-11,2.5729828024711806e-11,1.0790209548847862e-17,2.1148871314580784e-46,2.824991286063348e-21,8.270171014734676e-29,2.7998139064876783e-08,5.452420826167517e-28,1.2915930803758348e-28,1.6243037867907664e-16,2.6528075370263522e-18,3.3233675271167536e-20,1.3632693643974875e-05,6.682551983115958e-17,1.3577569136988109e-09,8.730542096281699e-05,0.00042588250369573084,2.156656482660467e-09,2.1082807374385855e-07,7.39058518782655e-06,2.3510271134952238e-06,4.940684711382127e-13,5.771551783663778e-07,1.6044504444660247e-09,3.1236596224282826e-17,2.7893673397597487e-37,1.822256239542005e-14,6.341115087272242e-08
2.75009590786886e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12333018175223434,0.20118898040829078,0.16748046597883365,5.991103615961706e-13,8.932140632282331e-06,1.248264695811967e-09,1.8879319727197256e-17,3.362865062508605e-11,2.5851143207152056e-11,1.0840643960380724e-17,2.158250927323025e-46,2.8431167035594932e-21,8.373410187214827e-29,2.810552462632977e-08,5.509817377981863e-28,1.3036213661825633e-28,1.6281790782503018e-16,2.6582723754281937e-18,3.348417752800928e-20,1.3684786213201513e-05,6.761058595348568e-17,1.3689637440192912e-09,8.751340845779504e-05,0.0004269804652506114,2.1546953672238676e-09,2.1118207847095438e-07,7.431586673866268e-06,2.3559269538195607e-06,4.993785477536992e-13,5.759047823740145e-07,1.6088713101016755e-09,3.1376719490809794e-17,2.8174200759590154e-37,1.8369742926219235e-14,6.371030722466116e-08
2.7573358956680033e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12332877845081211,0.20118872576072885,0.16747989417194523,6.075365827276362e-13,8.978725259248041e-06,1.261066803609574e-09,1.9097438503827296e-17,3.3850761292100427e-11,2.5972660012261e-11,1.0891158059297126e-17,2.2023600104444838e-46,2.8613073113941484e-21,8.477579686829984e-29,2.821285718629543e-08,5.567619497373565e-28,1.3157237618107501e-28,1.632044974248383e-16,2.6637272779784166e-18,3.3735847989467984e-20,1.3736936680996587e-05,6.840275363208164e-17,1.3802227501587418e-09,8.772130856168573e-05,0.0004280783177929738,2.1527353192292575e-09,2.1153515519351437e-07,7.472682635310574e-06,2.360809041744473e-06,5.047359672234785e-13,5.746590939334748e-07,1.6133113769173537e-09,3.1517007695567414e-17,2.845671430229759e-37,1.8517580189132867e-14,6.400943321238301e-08
2.7645758834671464e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12332737520730855,0.20118847112478752,0.1674793223800212,6.160537947080781e-13,9.02538409175751e-06,1.2739662991497168e-09,1.9317341580426768e-17,3.4073613609469e-11,2.6094377901115942e-11,1.0941751602445178e-17,2.2472246578047512e-46,2.879563157585541e-21,8.582684457801318e-29,2.832013637326291e-08,5.62582855915838e-28,1.3279004578446052e-28,1.6359015094346505e-16,2.6691722588998383e-18,3.3988688490437184e-20,1.378914489985735e-05,6.920207242574848e-17,1.3915339614643265e-09,8.792912148155231e-05,0.00042917606153545796,2.150776346890934e-09,2.1188730600352971e-07,7.513872792153927e-06,2.3656734547502308e-06,5.101410613395214e-13,5.734180855359924e-07,1.617770540908162e-09,3.1657459923957353e-17,2.8741221097146115e-37,1.8666074378835153e-14,6.430852634301713e-08
2.771091872486375e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233261123376413,0.20118824196237284,0.16747880778008345,6.237976403481589e-13,9.06744033774476e-06,1.2856595075667187e-09,1.9516786684811543e-17,3.427481421576681e-11,2.6204095483257227e-11,1.0987353515586743e-17,2.2882574266371944e-46,2.8960492374489175e-21,8.678082498673307e-29,2.8416641703274675e-08,5.678565785496296e-28,1.3389231681322807e-28,1.6393644160853078e-16,2.6740642706299857e-18,3.421724683708226e-20,1.3836181552363825e-05,6.992761473600333e-17,1.401758711067095e-09,8.811607873784228e-05,0.00043016393805512187,2.1490141987680413e-09,2.1220345180607928e-07,7.551024239550138e-06,2.3700363781978726e-06,5.150466833552422e-13,5.723051568708237e-07,1.6218000313236224e-09,3.178400641571078e-17,2.899898727733599e-37,1.8800280979973642e-14,6.457768002775202e-08
2.777607861505604e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12332484951482386,0.20118801280936505,0.16747829319226568,6.316162288817758e-13,9.109556412938628e-06,1.2974323379573368e-09,1.9717689660570843e-17,3.447661445571084e-11,2.6313975116540864e-11,1.1033019405598389e-17,2.329918252883223e-46,2.9125882337559918e-21,8.774245728334291e-29,2.8513103236841653e-08,5.731634747429844e-28,1.3500063536576355e-28,1.6428197933625785e-16,2.6789482681764958e-18,3.444675572711846e-20,1.3883264757000517e-05,7.065902636076263e-17,1.4120257913477516e-09,8.830296569267758e-05,0.00043115172677297747,2.1472529403253883e-09,2.125188508382593e-07,7.588251555928241e-06,2.3743851035432174e-06,5.19991435939216e-13,5.711959772272315e-07,1.6258448323058808e-09,3.191068436475843e-17,2.925837884630826e-37,1.893501998346601e-14,6.484680331753478e-08
2.7841238505248325e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12332358673882578,0.20118778366576134,0.16747777861656718,6.395100557495609e-13,9.151732186260685e-06,1.3092851408369128e-09,1.99200564745008e-17,3.467901380136388e-11,2.6424016410643633e-11,1.1078749096395646e-17,2.3722148485592034e-46,2.9291801810209553e-21,8.871177760238517e-29,2.8609520710071315e-08,5.785036443832936e-28,1.3611501520452647e-28,1.6462676661147654e-16,2.683824262300756e-18,3.467721648648241e-20,1.393039440695861e-05,7.13963440297429e-17,1.4223352230745423e-09,8.848978249600973e-05,0.0004321394278429483,2.145492577630426e-09,2.128335046243955e-07,7.625554538704535e-06,2.3787196866495902e-06,5.249755642279358e-13,5.700905270433318e-07,1.6299048698193232e-09,3.203749311068736e-17,2.9519400932466734e-37,1.9070291523832882e-14,6.511589444704154e-08
2.7906398395440613e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12332232400961647,0.20118755453155904,0.16747726405298738,6.474796180943336e-13,9.193967526805965e-06,1.3212182673465461e-09,2.0123893095833162e-17,3.4882011721385476e-11,2.6534218976048385e-11,1.1124542412264859e-17,2.4151549960248788e-46,2.9458251136036426e-21,8.96888221063261e-29,2.8705893861245113e-08,5.838771872506632e-28,1.3723547005116408e-28,1.649708059062531e-16,2.6886922636691623e-18,3.490863043743209e-20,1.3977570395652613e-05,7.213960466425151e-17,1.4326870268211376e-09,8.867652929747559e-05,0.0004331270414186144,2.143733116832131e-09,2.1314741468862083e-07,7.662932985781736e-06,2.3830401831845207e-06,5.299993143954857e-13,5.689887869084216e-07,1.6339800703777313e-09,3.2164431994963284e-17,2.978205865570855e-37,1.9206095733300495e-14,6.538495166711425e-08
2.79715582856329e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12332106132716544,0.20118732540675535,0.16747674950152566,6.555254147608628e-13,9.23626230384318e-06,1.333232069251987e-09,2.032920549620691e-17,3.508560768106263e-11,2.6644582424032343e-11,1.1170399177862825e-17,2.4587465483820936e-46,2.9625230657099117e-21,9.067362698514426e-29,2.8802222430803104e-08,5.892842030174568e-28,1.3836201358623585e-28,1.653140996799829e-16,2.6935522829257386e-18,3.5140998898554543e-20,1.4024792616719052e-05,7.288884537797899e-17,1.4430812229681848e-09,8.886320624639745e-05,0.0004341145676532162,2.1419745684411034e-09,2.1346058255480907e-07,7.700386695546095e-06,2.387346648618451e-06,5.350629336535214e-13,5.678907375581064e-07,1.6380703610395732e-09,3.229150036108572e-17,3.0046357127383517e-37,1.93424327418218e-14,6.565397324462401e-08
2.8036718175825187e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12331979869144213,0.20118709629134762,0.1674762349621815,6.636479462956253e-13,9.278616386815524e-06,1.3453268989423485e-09,2.0535999649640087e-17,3.528980114234158e-11,2.6755106366688886e-11,1.1216319218216643e-17,2.5029974298745027e-46,2.979274071392008e-21,9.166622845591753e-29,2.8898506161331514e-08,5.9472479124783305e-28,1.394946594492042e-28,1.6565665037948871e-16,2.6984043306883026e-18,3.5374323184773685e-20,1.407206096401492e-05,7.364410347779665e-17,1.4535178317048259e-09,8.904981349178304e-05,0.00043510200669964776,2.1402169389657024e-09,2.137730097465622e-07,7.737915466876638e-06,2.3916391382239098e-06,5.401666702531805e-13,5.667963598815603e-07,1.6421756694033395e-09,3.241869755482967e-17,3.0312301450252943e-37,1.9479302677097107e-14,6.592295746234167e-08
2.8101878066017474e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12331853610241597,0.20118686718533302,0.1674757204349542,6.718477149465697e-13,9.32102964534068e-06,1.3575031094290377e-09,2.0744281532501393e-17,3.549459156385833e-11,2.6865790416918157e-11,1.126230235872329e-17,2.547915636286163e-46,2.996078164548943e-21,9.26666627624122e-29,2.8994744797546523e-08,6.001990513972896e-28,1.4063342123813676e-28,1.6599846043911165e-16,2.7032484176393175e-18,3.5608604607358e-20,1.41193753316165e-05,7.440541646454649e-17,1.4639968730302592e-09,8.923635118232582e-05,0.00043608935871045947,2.138460234273512e-09,2.1408469778714064e-07,7.77551909914336e-06,2.395917707074063e-06,5.453107734847002e-13,5.657056349177649e-07,1.646295923603536e-09,3.254602292374266e-17,3.057989671844898e-37,1.9616705664595272e-14,6.61919026187989e-08
2.816703795620976e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12331727356005634,0.20118663808870893,0.16747520591984327,6.801252246628625e-13,9.363501949211713e-06,1.369761054344509e-09,2.0954057123482915e-17,3.569997840096935e-11,2.697663418841552e-11,1.1308348425149371e-17,2.5935092353433055e-46,3.0129353789268516e-21,9.367496617467658e-29,2.9090938086281918e-08,6.057070828122217e-28,1.4177831250959034e-28,1.6633953228080636e-16,2.7080845545436392e-18,3.584384447392837e-20,1.4166735613817967e-05,7.51728220338396e-17,1.4745183667552e-09,8.942281946640496e-05,0.0004370766238378638,2.136704463876528e-09,2.143956481994347e-07,7.813197392203605e-06,2.4001824100421325e-06,5.504954936785421e-13,5.646185438500117e-07,1.6504310523049357e-09,3.267347581741958e-17,3.084914801743624e-37,1.975464182757357e-14,6.646080702816263e-08
2.823219784640205e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233160110643326,0.20118640900147255,0.167474691416848,6.88480981094632e-13,9.406033168398185e-06,1.382101087940921e-09,2.1165332403572783e-17,3.59059611057828e-11,2.7087637295686615e-11,1.1354457243631002e-17,2.639786367116141e-46,3.029845748119352e-21,9.469117498863268e-29,2.9187085776477994e-08,6.112489847294782e-28,1.4292934677867503e-28,1.6667986831423918e-16,2.712912752222203e-18,3.6080044088465706e-20,1.4214141705129798e-05,7.594635807685676e-17,1.4850823325033387e-09,8.960921849208558e-05,0.0004380638022337292,2.134949635127467e-09,2.1470586250596798e-07,7.850950146408247e-06,2.404433301800977e-06,5.557210822077107e-13,5.63535068010316e-07,1.6545809846972685e-09,3.280105558787877e-17,3.1120060423972605e-37,1.989311128709743e-14,6.672966902011161e-08
2.8297357736594336e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.1233147486152142,0.2011861799236212,0.16747417692596783,6.969154915926927e-13,9.448623173047858e-06,1.3945235650886408e-09,2.1378113356028898e-17,3.6112539127190145e-11,2.7198799354048843e-11,1.140062864067391e-17,2.6867552444236734e-46,3.046809305567876e-21,9.571532552567307e-29,2.928318761917342e-08,6.168248562759348e-28,1.4408653751929819e-28,1.6701947093688713e-16,2.717733021468361e-18,3.6317204751318824e-20,1.4261593500277059e-05,7.67260626811552e-17,1.4956887897127134e-09,8.979554840711883e-05,0.0004390508940495804,2.1331957527059348e-09,2.1501534222889548e-07,7.888777162601978e-06,2.4086704368233218e-06,5.609877914911267e-13,5.624551888780197e-07,1.6587456504895258e-09,3.2928761588775645e-17,3.1392639006072124e-37,2.0032114162058973e-14,6.699848693972393e-08
2.8362517626786623e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12331348621267046,0.20118595085515215,0.16747366244720222,7.054292652082967e-13,9.491271833487123e-06,1.4070288412750981e-09,2.1592405966351467e-17,3.631971191089633e-11,2.7310119979611237e-11,1.144686244315304e-17,2.7344241532346386e-46,3.063826084562039e-21,9.674745413225483e-29,2.937924336749088e-08,6.22434796468053e-28,1.4524989816394117e-28,1.673583425341298e-16,2.722545373107054e-18,3.6555327759212106e-20,1.4309090894198221e-05,7.751197413146155e-17,1.5063377576372036e-09,8.998180935894212e-05,0.00044003789943660587,2.1314428260948975e-09,2.1532408888995325e-07,7.926678242116848e-06,2.4128938693807903e-06,5.662958749938195e-13,5.613788880715493e-07,1.662924979904783e-09,3.305659317581085e-17,3.166688882296654e-37,2.0171650569197285e-14,6.726725914734583e-08
2.842767751697891e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12331222385667079,0.20118572179606278,0.16747314798055052,7.140228126928546e-13,9.533979020222317e-06,1.4196172726033698e-09,2.1808216222256922e-17,3.6527478899450536e-11,2.7421598789286644e-11,1.149315847831251e-17,2.7828014530728414e-46,3.0808961182399783e-21,9.778759717949978e-29,2.9475252776627554e-08,6.28078904211464e-28,1.4641944210377057e-28,1.6769648547934392e-16,2.727349817946346e-18,3.679441440525334e-20,1.4356633782043666e-05,7.830413091047452e-17,1.5170292553478977e-09,9.016800149467928e-05,0.0004410248185456544,2.1296908649040077e-09,2.156321040104575e-07,7.964653186776896e-06,2.4171036535439448e-06,5.716455872296495e-13,5.603061473514887e-07,1.6671189036744171e-09,3.318454970765574e-17,3.194281492506912e-37,2.0311720623116906e-14,6.753598401847736e-08
2.8492837407171197e-09,0.049886832000000006,0.631014654409785,0.0,0.0,0.12331096154718454,0.20118549274635034,0.1674726335260121,7.226966464976702e-13,9.576744603940258e-06,1.432289215791009e-09,2.202555011365136e-17,3.673583953227613e-11,2.753323540080927e-11,1.153951657376527e-17,2.8318955774204515e-46,3.0980194395887083e-21,9.883579106279445e-29,2.957121560384158e-08,6.337572783005464e-28,1.475951826884924e-28,1.6803390213399135e-16,2.7321463668297135e-18,3.7034465978941315e-20,1.4404222059174569e-05,7.910257169965942e-17,1.5277633017345294e-09,9.035412496114055e-05,0.00044201165152722786,2.1279398719899426e-09,2.159393891112709e-07,8.002701798905784e-06,2.421299843181554e-06,5.770371837619308e-13,5.592369486265852e-07,1.6713273530349158e-09,3.3312630544568365e-17,3.2220422353938164e-37,2.0452324436307265e-14,6.78046599436465e-08
