Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),C2H4(52)
1.8247559262663307e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3910975944210228,0.09643432231168715,0.021819414505198392,5.950085958734588e-07,0.00011068757780354932,0.0419794615973277,0.0018815042289801567,8.279165248251088e-07,7.000637621733287e-07,0.000323738007495214,6.408709858244299e-14,0.000478464991178534,3.691005161200551e-11,1.6548044959041046e-07,1.6446281735589517e-10,4.018770588166064e-12,5.759229430399236e-06,2.4610205873200044e-08,1.7501114192175018e-09,0.0005597309814263092,2.671464034087069e-10,5.641891706931113e-07,5.9851692757200885e-06,3.7093918207093325e-06,3.7527299628971536e-08,1.1763412647674999e-07,0.000298489234709938,0.019721961908973264,0.0012084668009226583,1.7496510466140853e-08,4.4423770903695675e-09,5.5217969028465425e-11,3.89464946223992e-08
1.8292227619242656e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39105311865915887,0.09638709540898378,0.021817135910025796,5.960166119171718e-07,0.0001108379971522766,0.04207188609212315,0.0018859295623947841,8.291115985976562e-07,7.008839848934044e-07,0.00032366070498042373,6.432109352123181e-14,0.0004786558057165214,3.697063310501767e-11,1.656253361295612e-07,1.6491346958240692e-10,4.0329048543206215e-12,5.7458082491249245e-06,2.4729420294839762e-08,1.7495108174541238e-09,0.0005599256322823227,2.6735041660812266e-10,5.651957577744338e-07,5.984998464651042e-06,3.700291313518295e-06,3.7567995431804576e-08,1.1757760783501875e-07,0.0002992643597631304,0.019764059856412258,0.0012098831479181325,1.746286115036377e-08,4.447771581198912e-09,5.5343059197278965e-11,3.91351582121662e-08
1.8336895975822005e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3910086746156511,0.09633989935235152,0.021814858070724016,5.9702392931761e-07,0.00011098822470989013,0.042164251775145586,0.0018903534631635947,8.303001491585249e-07,7.01702974395906e-07,0.0003235832512559514,6.455470914241881e-14,0.000478846436207088,3.703094970005327e-11,1.6576930991809678e-07,1.6536424186021756e-10,4.047039589261185e-12,5.732458555908019e-06,2.4848854910934605e-08,1.7489095461413656e-09,0.0005601200187548661,2.675544282921075e-10,5.662018082143456e-07,5.9848249481692475e-06,3.6912359548889828e-06,3.76087208894439e-08,1.175211391823015e-07,0.00030003949529866666,0.019806128549070445,0.001211297243113356,1.7429360029307246e-08,4.4531576682014005e-09,5.5468158996095734e-11,3.9324170294564995e-08
1.8377097496743418e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3909687020667419,0.09629744925089127,0.021812808661113813,5.97929919761247e-07,0.00011112326625520087,0.04224733064223912,0.0018943337499399576,8.313642846627121e-07,7.024390143633631e-07,0.00032351341554146386,6.476463661545025e-14,0.00047901784649326484,3.7085008804195194e-11,1.6589810991875913e-07,1.6577003921415847e-10,4.059761184465915e-12,5.720504513961899e-06,2.4956533901842206e-08,1.7483678400183453e-09,0.0005602947408991912,2.6773803674818065e-10,5.671067952548012e-07,5.9846664800381826e-06,3.6831244575546063e-06,3.764539910108707e-08,1.1747036015235265e-07,0.0003007371255115354,0.019843965381267675,0.0012125680114360535,1.7399334897340216e-08,4.457997991763369e-09,5.5580756962678303e-11,3.949457844960431e-08
1.841729901766483e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3909287551558525,0.09625502409030709,0.021810759862813337,5.988353482445967e-07,0.0001112581537950244,0.04233036193968845,0.0018983128781267478,8.324231686530993e-07,7.031740625085959e-07,0.00032344346089974147,6.497425263731732e-14,0.0004791891080828293,3.713885456314351e-11,1.6602617800305362e-07,1.6617593317725285e-10,4.0724830348443295e-12,5.708607560611572e-06,2.5064390450683375e-08,1.747825611011161e-09,0.0005604692495767329,2.679216425630139e-10,5.680113484954542e-07,5.984505838811809e-06,3.675049017895488e-06,3.768210123040516e-08,1.1741962164320734e-07,0.0003014347628538616,0.019881778557391042,0.0012138369705230868,1.7369428264709597e-08,4.462831564893096e-09,5.569336256945942e-11,3.9665267618156135e-08
1.8457500538586243e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39088883385755074,0.09621262384958844,0.021808711675375445,5.997402166160658e-07,0.00011139288796032249,0.0424133456997084,0.0019022908485988137,8.334768164080003e-07,7.039081221558069e-07,0.0003233733889768769,6.518355524807563e-14,0.0004793602211561652,3.719248755571106e-11,1.6615351764879533e-07,1.6658192345081673e-10,4.085205081852559e-12,5.696767313555125e-06,2.5172424179871332e-08,1.7472828681294733e-09,0.0005606435451119552,2.681052450790645e-10,5.689154683516302e-07,5.984343033026165e-06,3.6670093964306176e-06,3.771882722849253e-08,1.1736892366631325e-07,0.00030213240668255047,0.01991956809652712,0.0012151041272700834,1.7339639411569073e-08,4.467658414164472e-09,5.580597574065024e-11,3.983623720259761e-08
1.8493681907415516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.390852926566863,0.0961744849220823,0.02180686882859972,6.005541207731407e-07,0.00011151401809215565,0.042487990465877326,0.0019058700328990405,8.344206350248334e-07,7.045679334039546e-07,0.0003233102253128754,6.537165802740467e-14,0.0004795140960896367,3.724057581207202e-11,1.662675033725909e-07,1.6694739679606267e-10,4.0966550441224185e-12,5.686159261444192e-06,2.526980571385787e-08,1.7467939675168557e-09,0.0005608002291223977,2.682704839857337e-10,5.697288060220083e-07,5.984194664150153e-06,3.659804165439765e-06,3.7751900994156774e-08,1.1732333015275737e-07,0.0003027602911464702,0.01995355848789605,0.001216243033001167,1.7312929555480284e-08,4.471996851456383e-09,5.590733400013292e-11,3.999034909119018e-08
1.8529863276244788e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.390817039983342,0.09613636614738942,0.021805026475935685,6.013675740587591e-07,0.0001116350249528688,0.04256259677638228,0.001909448280792323,8.353602357797507e-07,7.052269490407408e-07,0.0003232469691336566,6.555950397146435e-14,0.0004796678510019163,3.728849261821244e-11,1.66380904367288e-07,1.6731294769435052e-10,4.108105076197151e-12,5.675596559472903e-06,2.536733018446185e-08,1.7463046642496966e-09,0.0005609567409826629,2.6843571922527315e-10,5.705417932900652e-07,5.984044555074334e-06,3.6526275832970813e-06,3.778499401819485e-08,1.1727776948875553e-07,0.0003033881798818352,0.019987529762670243,0.001217380489340036,1.728631400649941e-08,4.476329882983043e-09,5.600869827103684e-11,4.014468719951349e-08
1.856604464507406e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39078117408854796,0.09609826751024679,0.02180318461705845,6.021805777966301e-07,0.00011175590899422928,0.042637164654777224,0.001913025592912316,8.362956297870135e-07,7.058851714485902e-07,0.00032318362159204856,6.574709169259218e-14,0.00047982148602390413,3.7336238395827246e-11,1.6649372312509968e-07,1.6767857592909924e-10,4.11955513599013e-12,5.665078934913658e-06,2.5464997317961957e-08,1.7458149646342109e-09,0.0005611130809280094,2.686009503339828e-10,5.713544304573547e-07,5.983892711918613e-06,3.6454794797666477e-06,3.781810626491768e-08,1.1723224168129282e-07,0.0003040160724241911,0.020021481934757227,0.0012185165012118992,1.7259792251772785e-08,4.480657527777207e-09,5.611006849850038e-11,4.029925109433661e-08
1.8598607877020404e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3907489124568819,0.09606399594182266,0.021801527365988387,6.029118978854824e-07,0.00011186459999223584,0.04270424290536276,0.001916244374256829,8.371338968037067e-07,7.06476895363728e-07,0.0003231265316308867,6.591569872445718e-14,0.0004799596551455324,3.737906371473293e-11,1.6659476424356785e-07,1.680077072843403e-10,4.12986017886774e-12,5.655651390087499e-06,2.5553019489048954e-08,1.7453739012497369e-09,0.0005612536400843244,2.687496544206085e-10,5.720855048212738e-07,5.983754575472022e-06,3.6390703961858587e-06,3.784792369267281e-08,1.1719129475308486e-07,0.0003045811785857549,0.02005202256832936,0.001219537680922613,1.7236002446159187e-08,4.4845478180974254e-09,5.620130675105655e-11,4.043855128968969e-08
1.8631171108966748e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3907166675547787,0.09602974066136201,0.021799870514386345,6.036428558614958e-07,0.0001119731921961855,0.0427712900622346,0.0019194623985973323,8.37968773441446e-07,7.070679804017912e-07,0.0003230693694083498,6.60840944886139e-14,0.0004800977273570629,3.742175114926653e-11,1.6669533755588472e-07,1.6833690094961444e-10,4.14016517983672e-12,5.646259942356964e-06,2.5641156796902594e-08,1.7449325263506264e-09,0.0005613940603491983,2.688983544583172e-10,5.728162960676957e-07,5.983615043792763e-06,3.6326841212615886e-06,3.7877756635585616e-08,1.1715037444924114e-07,0.000305146287120361,0.020082547750121936,0.001220557698125329,1.7212287833292155e-08,4.488433774244002e-09,5.629254974454163e-11,4.057803370707261e-08
1.8663734340913092e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3906844393688619,0.0959955016577732,0.02179821406201617,6.043734526744163e-07,0.00011208168593014825,0.04283830614260589,0.0019226796663931133,8.388002677850952e-07,7.076584282732884e-07,0.00032301213573508546,6.62522780000406e-14,0.00048023570275353215,3.746430100658755e-11,1.667954448510797e-07,1.6866615676779895e-10,4.15047010859977e-12,5.636904396745825e-06,2.572940904298977e-08,1.7444908443689722e-09,0.0005615343418926491,2.6904705011901346e-10,5.735468044159489e-07,5.98347412128718e-06,3.626320533659524e-06,3.790760506749884e-08,1.1710948077439778e-07,0.00030571139769272165,0.020113057490267757,0.0012215765563456517,1.7188648047122183e-08,4.49231540988317e-09,5.6383797439318316e-11,4.0717698032258486e-08
1.8696297572859436e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3906522278857761,0.09596127891997555,0.021796558008641907,6.051036892692478e-07,0.00011219008151655264,0.042905291163702446,0.0019258961781026321,8.39628387913649e-07,7.082482406805391e-07,0.00032295483141256875,6.642024828203088e-14,0.0004803735814298589,3.7506713593758494e-11,1.6689508790950193e-07,1.6899547458201244e-10,4.160774934979929e-12,5.627584559476473e-06,2.581777602909634e-08,1.744048859685982e-09,0.0005616744848846102,2.691957410776767e-10,5.742770300852254e-07,5.9833318123310736e-06,3.6199795129032915e-06,3.7937468962169713e-08,1.1706861373253254e-07,0.0003062765099683049,0.020143551798897888,0.001222594259088996,1.7165082723975602e-08,4.496192738614439e-09,5.6475049795835514e-11,4.0857543951525325e-08
1.872886080480578e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3906200330921862,0.09592707243689952,0.021794902354027843,6.058335665862844e-07,0.00011229837927619608,0.042972245142762634,0.0019291119341835268,8.404531419000636e-07,7.088374193177246e-07,0.0003228974572332085,6.65880043661557e-14,0.00048051136348084463,3.75489892177373e-11,1.6699426850286566e-07,1.6932485423561595e-10,4.1710796289201614e-12,5.618300237962918e-06,2.590625755732708e-08,1.7436065766325699e-09,0.000561814489494696,2.693444270123318e-10,5.750069732944538e-07,5.9831881212873375e-06,3.6136609393669945e-06,3.7967348293364836e-08,1.1702777332749664e-07,0.0003068416236134413,0.020174030686141476,0.0012236108098407663,1.7141591502507822e-08,4.50006577396982e-09,5.656630677461861e-11,4.099757115165587e-08
1.8761424036752124e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39058785497477755,0.09589288219748648,0.021793247097938475,6.065630855611443e-07,0.0001124065795282553,0.04303916809703695,0.0019323269350926188,8.412745378110882e-07,7.094259658709394e-07,0.00032284001398045234,6.675554529222542e-14,0.00048064904900117284,3.7591128185369755e-11,1.6709298839429652e-07,1.6965429557221303e-10,4.181384160482936e-12,5.60905124080383e-06,2.599485343010565e-08,1.743163999489942e-09,0.0005619543558922928,2.694931076040207e-10,5.757366342623257e-07,5.983043052501315e-06,3.6073646942677086e-06,3.7997243034823755e-08,1.1698695956287643e-07,0.00030740673829526225,0.02020449416212569,0.001224626212066522,1.711817402371671e-08,4.503934529415214e-09,5.6657568336268803e-11,4.1137779319937526e-08
1.8793987268698468e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39055569352025576,0.09585870819068877,0.021791592240138505,6.072922471248017e-07,0.00011251468259029661,0.04310606004378778,0.001935541181285917,8.420925837070993e-07,7.10013882018244e-07,0.0003227825024288914,6.692287010825196e-14,0.0004807866380854091,3.763313080338206e-11,1.671912493383765e-07,1.6998379843564971e-10,4.191688499849818e-12,5.599837377775603e-06,2.6083563450174576e-08,1.742721132490182e-09,0.0005620940842465405,2.696417825367734e-10,5.764660132073146e-07,5.982896610292048e-06,3.601090659658085e-06,3.8027153160244286e-08,1.1694617244187275e-07,0.00030797185368178204,0.020234942236975553,0.0012256404692121302,1.7094829930912152e-08,4.507799018350442e-09,5.674883444147253e-11,4.127816814416234e-08
1.8826550500644812e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.390523548715347,0.09582455040546979,0.021789937780392853,6.080210522036192e-07,0.00011262268877828622,0.04317292100028912,0.0019387546732186215,8.429072876419412e-07,7.106011694297127e-07,0.000322724923344362,6.708997787041118e-14,0.0004809241308280025,3.7674997378373673e-11,1.672890530811899e-07,1.703133626700144e-10,4.201992617321061e-12,5.5906584598254225e-06,2.6172387420595175e-08,1.7422779798168178e-09,0.0005622336747263611,2.6979045149757865e-10,5.771951103476612e-07,5.982748798957787e-06,3.594838718419044e-06,3.805707864329227e-08,1.1690541196736737e-07,0.0003085369694418468,0.02026537492081392,0.00122665358470391,1.707155886969878e-08,4.511659254109717e-09,5.6840105050995346e-11,4.141873731262687e-08
1.8859113732591156e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39049142054679764,0.09579040883080377,0.021788283718466663,6.08749501719379e-07,0.00011273059840660012,0.04323975098382629,0.0019419674113451283,8.437186576627635e-07,7.111878297674855e-07,0.0003226672774840478,6.725686764300515e-14,0.000481061527323288,3.7716728216810176e-11,1.6738640136036782e-07,1.7064298811963804e-10,4.212296483315185e-12,5.581514299064388e-06,2.626132514474755e-08,1.7418345456053947e-09,0.0005623731275004195,2.699391141763555e-10,5.77923925901378e-07,5.98259962277935e-06,3.588608754252559e-06,3.808701945761804e-08,1.1686467814200983e-07,0.0003091020852451445,0.020295792223761377,0.001227665561948786,1.7048360487960173e-08,4.515515249962116e-09,5.6931380125683566e-11,4.155948651413218e-08
1.88916769645375e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39045930900137404,0.09575628345567588,0.0217866300541253,6.094775965893154e-07,0.00011283841178803461,0.04330655001169569,0.0019451793961190345,8.445267018098661e-07,7.117738646858176e-07,0.0003226095655965799,6.742353849842462e-14,0.0004811988276654859,3.7758323625016115e-11,1.6748329590513383e-07,1.709726746290946e-10,4.222600068368581e-12,5.5724047087606304e-06,2.63503764263305e-08,1.741390833944032e-09,0.0005625124427371419,2.700877702659255e-10,5.786524600862512e-07,5.9824490860166485e-06,3.5824006516745022e-06,3.8116975576842816e-08,1.1682397096814698e-07,0.0003096672007621953,0.020326194155936145,0.0012286764043344437,1.7025234435840277e-08,4.519367019111938e-09,5.702265962646358e-11,4.1700415437983776e-08
1.8924240196483844e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39042721406586284,0.09572217426908228,0.021784976787134338,6.102053377261452e-07,0.00011294612923381584,0.04337331810120453,0.0019483906279931418,8.453314281165436e-07,7.123592758311274e-07,0.00032255178842213587,6.758998951711146e-14,0.00048133603194870357,3.7799783909168175e-11,1.6757973843634815e-07,1.713024220432014e-10,4.232903343135097e-12,5.563329503332474e-06,2.6439541069361473e-08,1.7409468488739782e-09,0.0005626516206047168,2.7023641946198463e-10,5.793807131198398e-07,5.982297192908037e-06,3.576214296007561e-06,3.8146946974557066e-08,1.1678329044781087e-07,0.0003102323156643599,0.02035658072745402,0.0012296861152294757,1.7002180365724415e-08,4.523214574699122e-09,5.7113943514342526e-11,4.184152377399137e-08
1.8956803428430188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39039513572707074,0.09568808126002994,0.021783323917259567,6.109327260380998e-07,0.00011305375105361003,0.043440055269670534,0.0019516011074194625,8.461328446089335e-07,7.129440648420475e-07,0.00032249394669253787,6.775621978752133e-14,0.0004814731402669351,3.784110937528824e-11,1.676757306665527e-07,1.7163223020701897e-10,4.243206278385632e-12,5.554288498341623e-06,2.6528818878176486e-08,1.7405025943901543e-09,0.0005627906612710995,2.7038506146307654e-10,5.801086852194765e-07,5.9821439476728035e-06,3.5700495733742224e-06,3.8176933624328444e-08,1.1674263658276124e-07,0.00031079742962382916,0.020386951948428267,0.0012306946979835343,1.6979197932222412e-08,4.5270579297996556e-09,5.720523175040792e-11,4.1982811212468926e-08
1.8989366660376532e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3903630739718246,0.09565400441753669,0.021781671444266983,6.116597624289554e-07,0.0001131612775555332,0.04350676153442167,0.001954810834849221,8.469309593058654e-07,7.135282333494713e-07,0.0003224360411313496,6.79222284060864e-14,0.00048161015271406274,3.788230032923667e-11,1.677712743000155e-07,1.719620989658511e-10,4.253508845007734e-12,5.545281510486359e-06,2.6618209657430046e-08,1.7400580744416985e-09,0.0005629295649040065,2.7053369597056453e-10,5.808363766022685e-07,5.981989354511129e-06,3.563906370689847e-06,3.82069354997029e-08,1.1670200937449129e-07,0.00031136254231362525,0.02041730782896954,0.0012317021559274718,1.6956286792151487e-08,4.5308970974259815e-09,5.729652429582797e-11,4.2124277444234416e-08
1.9021929892322876e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3903310287869713,0.09561994373063129,0.021780019367922808,6.123864477980636e-07,0.000113268709046161,0.043573436912795936,0.0019580198107328603,8.477257802187146e-07,7.141117829766026e-07,0.0003223780724539721,6.808801447717806e-14,0.0004817470693838578,3.7923357076705656e-11,1.67866371032775e-07,1.7229202816524503e-10,4.263811014005195e-12,5.536308357594783e-06,2.6707713212095063e-08,1.739613292932501e-09,0.0005630683316709216,2.706823226886052e-10,5.81563787485098e-07,5.981833417603057e-06,3.5577845756558035e-06,3.823695257420041e-08,1.1666140882420643e-07,0.0003119276534075988,0.020447648379185824,0.0012327084923734902,1.6933446604518514e-08,4.534732090527375e-09,5.738782111185122e-11,4.226592216060975e-08
1.9087056356215567e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3902669880759291,0.095551870779753,0.021776716404245642,6.138387690465001e-07,0.00011348328821218931,0.043706695079814416,0.001964435509659669,8.493055726995312e-07,7.152770320446361e-07,0.000322261948572002,6.841891543390026e-14,0.0004820206157659841,3.800506917409435e-11,1.6805523053945254e-07,1.7295206726912592e-10,4.28441404372019e-12,5.51846283362382e-06,2.688705786914261e-08,1.7387229606243296e-09,0.0005633454552755379,2.7097955158677766e-10,5.830177686172782e-07,5.981517529171428e-06,3.5456047632336507e-06,3.82970322145311e-08,1.1658028770105124e-07,0.0003130578695076056,0.020508283529061474,0.001234717813928173,1.688797773343948e-08,4.542389604639081e-09,5.7570427401103713e-11,4.2549745814996304e-08
1.9152182820108258e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39020301348911535,0.0954838623198412,0.021773415024362107,6.152896968908737e-07,0.00011369749097385991,0.043839829909620404,0.001970848207787955,8.508722859878411e-07,7.164398248797805e-07,0.0003221455806101451,6.874891565003509e-14,0.0004822937801612913,3.808624810938242e-11,1.6824232259196926e-07,1.736123462879161e-10,4.305015137870653e-12,5.500750491394391e-06,2.706685129546698e-08,1.7378316278116623e-09,0.0005636220334201444,2.712767458457046e-10,5.844706303465927e-07,5.981196315433551e-06,3.5335092531824896e-06,3.835717233303147e-08,1.1649927321752426e-07,0.00031418807533112027,0.020568857478862425,0.0012367226887775888,1.684278863418557e-08,4.550030574480828e-09,5.775305030976115e-11,4.283427971627663e-08
1.9217309284000948e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39013910492201725,0.09541591826351455,0.021770115226409648,6.167392383697682e-07,0.00011391131972930643,0.04397284154125236,0.0019772579086935454,8.524259838917765e-07,7.176001741956485e-07,0.00032202897400725997,6.907800824259006e-14,0.00048256656331602585,3.816689632139785e-11,1.6842766046683836e-07,1.7427286399477424e-10,4.325614068631006e-12,5.483169913520468e-06,2.7247091942304088e-08,1.7369393241497007e-09,0.0005638980674362443,2.715739031965126e-10,5.859223744000507e-07,5.9808698091454794e-06,3.5214971747256034e-06,3.841737271708557e-08,1.1641836537368836e-07,0.0003153182682985147,0.020629370309348038,0.0012387231427623828,1.679787665591157e-08,4.557655101413162e-09,5.793568953070536e-11,4.3119521413151326e-08
1.928243574789364e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39007526227043615,0.09534803852356359,0.021766817008529126,6.181874004538179e-07,0.00011412477685293176,0.044105730113884946,0.001983664615940158,8.539667300868296e-07,7.187580925873097e-07,0.0003219121340804171,6.940618645205796e-14,0.00048283896597472526,3.824701624567263e-11,1.6861125731308652e-07,1.7493361916676583e-10,4.346210609997407e-12,5.465719700052499e-06,2.742777826597404e-08,1.7360460786188498e-09,0.000564173558651684,2.718710214125334e-10,5.873730025011158e-07,5.980538042765558e-06,3.5095676690274864e-06,3.847763315375927e-08,1.1633756416548135e-07,0.0003164484458431903,0.020689822101227412,0.0012407192014382538,1.6753239181199715e-08,4.565263285823336e-09,5.811834475810374e-11,4.3405468462367513e-08
1.934756221178633e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3900114854304858,0.09528022301295046,0.021763520368864798,6.196341900466255e-07,0.00011433786469570467,0.0442384957668214,0.0019900683330795377,8.554945881116846e-07,7.199135925327462e-07,0.000321795066027704,6.97334436412478e-14,0.0004831109888802408,3.832661031425313e-11,1.6879312615362676e-07,1.755946105848667e-10,4.366804537775223e-12,5.448398468267337e-06,2.760890872787697e-08,1.73515191954036e-09,0.0005644485083906699,2.7216809830851053e-10,5.888225163697224e-07,5.980201048459848e-06,3.4977198889905836e-06,3.853795342982212e-08,1.1625686958483182e-07,0.00031757860541150023,0.020750212935157098,0.00124271089008028,1.6708873625543314e-08,4.572855227137353e-09,5.830101568740728e-11,4.3692118428712236e-08
1.941268867567902e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38994777429859057,0.09521247164480798,0.021760225305564318,6.210796139856641e-07,0.00011455058558545178,0.04437113863948615,0.0019964690636515856,8.570096213641774e-07,7.210666863942854e-07,0.00032167777493096654,7.005977329412173e-14,0.0004833826327737579,3.8405680955515675e-11,1.6897327988661916e-07,1.762558370339657e-10,4.387395629566548e-12,5.431204852459884e-06,2.7790481794488463e-08,1.7342568745916207e-09,0.0005647229179737941,2.7246513173982414e-10,5.902709177222925e-07,5.9798588581084615e-06,3.4859529990559914e-06,3.859833333177184e-08,1.1617628161978043e-07,0.0003187087444626736,0.020810542891738847,0.001244698233687171,1.6664777436838494e-08,4.580431023831835e-09,5.848370201534974e-11,4.397946888500522e-08
1.947781513957171e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38988412877148354,0.0951447843324394,0.0217569318167787,6.225236790431642e-07,0.00011476294182714593,0.04450365887141746,0.002002866811184483,8.585118930973868e-07,7.222173864200121e-07,0.00032156026575848854,7.0385169014638e-14,0.00048365389839481553,3.8484230593987455e-11,1.6915173128682021e-07,1.7691729730286676e-10,4.407983664757854e-12,5.414137503736486e-06,2.7972495937354595e-08,1.7333609708210982e-09,0.0005649967887180705,2.727621196017284e-10,5.917182082717458e-07,5.9795115033096185e-06,3.4742661750082596e-06,3.865877264585154e-08,1.1609580025456761e-07,0.00031983886046875096,0.02087081205151741,0.001246681256985439,1.662094809488557e-08,4.587990773445734e-09,5.866640343994613e-11,4.426751741209108e-08
1.9542941603464401e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3898205487462053,0.0950771609893178,0.02175363990066234,6.239663919269848e-07,0.00011497493570318998,0.044636056602260395,0.0020092615791948262,8.600014664158557e-07,7.233657047451593e-07,0.0003214425433676096,7.070962452560011e-14,0.00048392478648132494,3.8562261650173125e-11,1.693284930069198e-07,1.7757899018428984e-10,4.428568424507692e-12,5.397195089810121e-06,2.8154949633086672e-08,1.73246423466293e-09,0.0005652701219369627,2.7305905982860687e-10,5.931643897275226e-07,5.97915901538416e-06,3.4626586037842443e-06,3.87192711580674e-08,1.1601542546972211e-07,0.0003209689509145118,0.02093102049497841,0.0012486599844334977,1.657738311089962e-08,4.595534572591872e-09,5.884911966049211e-11,4.455626159883105e-08
1.9608068067357092e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.38975703412010165,0.09500960152908533,0.021750349555372986,6.254077592814744e-07,0.00011518656947369673,0.04476833197175979,0.0020156533711877447,8.614784042719422e-07,7.245116533934778e-07,0.000321324612507282,7.103313366751253e-14,0.00048419529776958826,3.8639776540386737e-11,1.695035775788663e-07,1.782409144748728e-10,4.449149691734501e-12,5.38037629479743e-06,2.8337841363355632e-08,1.7315666919511811e-09,0.0005655429189404028,2.733559503932432e-10,5.946094637955969e-07,5.978801425380611e-06,3.4511294832857557e-06,3.877982865420891e-08,1.1593515724216365e-07,0.00032209901329740116,0.020991168302546256,0.0012506344402256856,1.6534080027029953e-08,4.603062516968304e-09,5.903185037756231e-11,4.4845699042094053e-08
1.9673194531249783e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3896935847908221,0.094942105865553,0.021747060779071743,6.268477876883099e-07,0.0001153978453767649,0.04490048511975361,0.0020220421906570305,8.629427694622915e-07,7.256552442785854e-07,0.0003212064778205663,7.135569039744254e-14,0.00048446543299431624,3.87167776765888e-11,1.6967699741517916e-07,1.7890306897517226e-10,4.469727251104494e-12,5.363679819017603e-06,2.852116961488603e-08,1.7306683679337543e-09,0.000565815181034816,2.7365278930610776e-10,5.960534321784921e-07,5.978438764079588e-06,3.439678022195885e-06,3.884044491986651e-08,1.1585499554529376e-07,0.00032322904512746087,0.021051255554582152,0.0012526046482962102,1.6491036415888002e-08,4.610574701369542e-09,5.92145952930084e-11,4.513582734674729e-08
1.9738320995142473e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3896302006563181,0.09487467391269991,0.021743773569923065,6.282864836673306e-07,0.00011560876562875071,0.0450325161861661,0.002028428041085253,8.643946246244313e-07,7.267964892052965e-07,0.0003210881438470719,7.167728878788913e-14,0.00048473519288864427,3.879326746622831e-11,1.6984876481024958e-07,1.7956545248966406e-10,4.4903008890196456e-12,5.347104378793081e-06,2.8704932879449847e-08,1.7297692872859847e-09,0.0005660869095231482,2.7394957461465883e-10,5.974962965752954e-07,5.97807106199806e-06,3.428303439798995e-06,3.8901119740448734e-08,1.1577494034908096e-07,0.00032435904392726165,0.02111128233138212,0.0012545706323230247,1.6448249880083358e-08,4.618071219697588e-09,5.939735410995798e-11,4.5426644125646385e-08
1.9803447459035164e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3895668816148417,0.09480730558467283,0.021740487926094704,6.297238536773525e-07,0.00011581933242453627,0.04516442531100151,0.0020348109259438916,8.658340322334815e-07,7.279353998709297e-07,0.0003209696150253401,7.19979230256576e-14,0.0004850045781841493,3.886924831208992e-11,1.7001889194162875e-07,1.8022806382674358e-10,4.510870393605742e-12,5.330648706252112e-06,2.8889129653859817e-08,1.7288694741239211e-09,0.0005663581057048884,2.7424630440265797e-10,5.989380586816742e-07,5.977698349393847e-06,3.4170049658043406e-06,3.8961852901199885e-08,1.1569499162015071e-07,0.00032548900723183323,0.021171248713175096,0.0012565324157316328,1.64057180517684e-08,4.625552164972835e-09,5.958012653281282e-11,4.5718146999624966e-08
